repetition1,apk,category,generating_script,true_positive,successful,time,category_precision,category_recall,category_fmeasure,run_precision,run_recall,run_fmeasure
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication2.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,TRUE,86146,0.923076923,0.631578947,0.75,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication2.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,FALSE,FALSE,67997,0.923076923,0.631578947,0.75,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication3.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,FALSE,TRUE,78682,0.923076923,0.631578947,0.75,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication3.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,TRUE,84378,0.923076923,0.631578947,0.75,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication4.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,TRUE,83933,0.923076923,0.631578947,0.75,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication4.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,FALSE,TRUE,72976,0.923076923,0.631578947,0.75,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication5.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,FALSE,TRUE,78667,0.923076923,0.631578947,0.75,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication5.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,TRUE,75915,0.923076923,0.631578947,0.75,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication6.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,FALSE,TRUE,77114,0.923076923,0.631578947,0.75,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication6.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,TRUE,88788,0.923076923,0.631578947,0.75,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication7.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,TRUE,85676,0.923076923,0.631578947,0.75,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication7.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,FALSE,TRUE,89504,0.923076923,0.631578947,0.75,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication8.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,TRUE,77447,0.923076923,0.631578947,0.75,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication8.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,FALSE,TRUE,97750,0.923076923,0.631578947,0.75,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/BroadcastTaintAndLeak1.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,TRUE,82785,0.923076923,0.631578947,0.75,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ComponentNotInManifest1.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,FALSE,TRUE,69364,0.923076923,0.631578947,0.75,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ComponentNotInManifest1.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,62461,0.923076923,0.631578947,0.75,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/EventOrdering1.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,FALSE,TRUE,63154,0.923076923,0.631578947,0.75,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/EventOrdering1.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,68708,0.923076923,0.631578947,0.75,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/IntentSink1.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,64951,0.923076923,0.631578947,0.75,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/IntentSink2.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,60603,0.923076923,0.631578947,0.75,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/IntentSource1.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,57623,0.923076923,0.631578947,0.75,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ServiceCommunication1.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,TRUE,64536,0.923076923,0.631578947,0.75,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/SharedPreferences1.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,64268,0.923076923,0.631578947,0.75,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/Singletons1.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,68987,0.923076923,0.631578947,0.75,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/UnresolvableIntent1.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,TRUE,67468,0.923076923,0.631578947,0.75,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/UnresolvableIntent1.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,TRUE,68300,0.923076923,0.631578947,0.75,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ActivityEventSequence1.apk,Lifecycle,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,64965,1,0.375,0.545454545,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ActivityEventSequence2.apk,Lifecycle,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,62869,1,0.375,0.545454545,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ActivityEventSequence3.apk,Lifecycle,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,TRUE,54802,1,0.375,0.545454545,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ActivityLifecycle1.apk,Lifecycle,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,TRUE,47554,1,0.375,0.545454545,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ActivityLifecycle2.apk,Lifecycle,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,52568,1,0.375,0.545454545,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ActivityLifecycle3.apk,Lifecycle,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,TRUE,44893,1,0.375,0.545454545,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ActivityLifecycle4.apk,Lifecycle,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,TRUE,46779,1,0.375,0.545454545,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ActivitySavedState1.apk,Lifecycle,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,41907,1,0.375,0.545454545,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ApplicationLifecycle1.apk,Lifecycle,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,39428,1,0.375,0.545454545,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ApplicationLifecycle2.apk,Lifecycle,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,41927,1,0.375,0.545454545,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ApplicationLifecycle3.apk,Lifecycle,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,52496,1,0.375,0.545454545,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/AsynchronousEventOrdering1.apk,Lifecycle,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,TRUE,39876,1,0.375,0.545454545,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/BroadcastReceiverLifecycle1.apk,Lifecycle,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,TRUE,38317,1,0.375,0.545454545,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/BroadcastReceiverLifecycle2.apk,Lifecycle,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,37986,1,0.375,0.545454545,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/BroadcastReceiverLifecycle3.apk,Lifecycle,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,TRUE,38748,1,0.375,0.545454545,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/EventOrdering1.apk,Lifecycle,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,TRUE,37932,1,0.375,0.545454545,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/FragmentLifecycle1.apk,Lifecycle,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,TRUE,39325,1,0.375,0.545454545,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/FragmentLifecycle2.apk,Lifecycle,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,39010,1,0.375,0.545454545,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ServiceEventSequence1.apk,Lifecycle,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,45538,1,0.375,0.545454545,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ServiceEventSequence2.apk,Lifecycle,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,45851,1,0.375,0.545454545,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ServiceEventSequence3.apk,Lifecycle,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,43702,1,0.375,0.545454545,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ServiceLifecycle1.apk,Lifecycle,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,40193,1,0.375,0.545454545,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ServiceLifecycle2.apk,Lifecycle,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,37351,1,0.375,0.545454545,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/SharedPreferenceChanged1.apk,Lifecycle,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,37873,1,0.375,0.545454545,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Native/JavaIDFunction.apk,Native,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,42521,1,0.2,0.333333333,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Native/NativeIDFunction.apk,Native,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,TRUE,39608,1,0.2,0.333333333,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Native/SinkInNativeCode.apk,Native,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,39900,1,0.2,0.333333333,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Native/SinkInNativeLibCode.apk,Native,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,45796,1,0.2,0.333333333,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Native/SourceInNativeCode.apk,Native,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,40209,1,0.2,0.333333333,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection/Reflection1.apk,Reflection,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,TRUE,38189,1,0.222222222,0.363636364,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection/Reflection2.apk,Reflection,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,41162,1,0.222222222,0.363636364,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection/Reflection3.apk,Reflection,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,39672,1,0.222222222,0.363636364,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection/Reflection4.apk,Reflection,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,37363,1,0.222222222,0.363636364,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection/Reflection5.apk,Reflection,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,37918,1,0.222222222,0.363636364,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection/Reflection6.apk,Reflection,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,43084,1,0.222222222,0.363636364,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection/Reflection7.apk,Reflection,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,TRUE,41254,1,0.222222222,0.363636364,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection/Reflection8.apk,Reflection,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,39007,1,0.222222222,0.363636364,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection/Reflection9.apk,Reflection,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,43094,1,0.222222222,0.363636364,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection_ICC/ActivityCommunication2.apk,Reflection_ICC,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,43679,0,0,0,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection_ICC/ActivityCommunication2.apk,Reflection_ICC,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,FALSE,TRUE,44044,0,0,0,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection_ICC/AllReflection.apk,Reflection_ICC,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,48624,0,0,0,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection_ICC/OnlyIntent.apk,Reflection_ICC,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,43751,0,0,0,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection_ICC/OnlyIntentReceive.apk,Reflection_ICC,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,40803,0,0,0,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection_ICC/OnlySMS.apk,Reflection_ICC,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,35815,0,0,0,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection_ICC/OnlyTelephony.apk,Reflection_ICC,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,39606,0,0,0,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection_ICC/OnlyTelephony_Dynamic.apk,Reflection_ICC,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,52514,0,0,0,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection_ICC/OnlyTelephony_Reverse.apk,Reflection_ICC,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,45882,0,0,0,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection_ICC/OnlyTelephony_Substring.apk,Reflection_ICC,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,38443,0,0,0,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection_ICC/SharedPreferences1.apk,Reflection_ICC,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,39591,0,0,0,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection_ICC/SharedPreferences1.apk,Reflection_ICC,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,42512,0,0,0,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/SelfModification/BytecodeTamper1.apk,SelfModification,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,FALSE,TRUE,39111,0,0,0,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/SelfModification/BytecodeTamper1.apk,SelfModification,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,37087,0,0,0,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/SelfModification/BytecodeTamper2.apk,SelfModification,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,39606,0,0,0,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/SelfModification/BytecodeTamper3.apk,SelfModification,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,FALSE,TRUE,44313,0,0,0,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/SelfModification/BytecodeTamper3.apk,SelfModification,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,43454,0,0,0,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Threading/AsyncTask1.apk,Threading,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,FALSE,37329,1,0.5,0.666666667,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Threading/Executor1.apk,Threading,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,TRUE,42585,1,0.5,0.666666667,0.87804878,0.45,0.595041322
1,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Threading/JavaThread1.apk,Threading,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext6.xml,TRUE,TRUE,40216,1,0.5,0.666666667,0.87804878,0.45,0.595041322
