replication,apk,category,generating_script,kcontext,option_under_investigation,true_positive,successful,time,run_time,category_precision,category_recall,category_fmeasure,run_precision,run_recall,run_fmeasure,is_tp,is_fp,is_fn,sum_tp,sum_fp,sum_fn,precision,recall,f-measure
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Exceptions5.apk,GeneralJava,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,16582,3351710,0.8125,0.619047619,0.702702703,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Exceptions6.apk,GeneralJava,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,TRUE,18108,3351710,0.8125,0.619047619,0.702702703,0.87654321,0.44375,0.589211618,1,0,0,1,0,0,1,1,1
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Exceptions7.apk,GeneralJava,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,FALSE,FALSE,16588,3351710,0.8125,0.619047619,0.702702703,0.87654321,0.44375,0.589211618,0,1,0,0,1,1,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/FactoryMethods1.apk,GeneralJava,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,TRUE,17162,3351710,0.8125,0.619047619,0.702702703,0.87654321,0.44375,0.589211618,1,0,0,1,0,0,1,1,1
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Loop1.apk,GeneralJava,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,16760,3351710,0.8125,0.619047619,0.702702703,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Loop2.apk,GeneralJava,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,16440,3351710,0.8125,0.619047619,0.702702703,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Serialization1.apk,GeneralJava,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,TRUE,16383,3351710,0.8125,0.619047619,0.702702703,0.87654321,0.44375,0.589211618,1,0,0,1,0,0,1,1,1
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/SourceCodeSpecific1.apk,GeneralJava,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,TRUE,16764,3351710,0.8125,0.619047619,0.702702703,0.87654321,0.44375,0.589211618,1,0,0,1,0,0,1,1,1
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StartProcessWithSecret1.apk,GeneralJava,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,16566,3351710,0.8125,0.619047619,0.702702703,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StaticInitialization1.apk,GeneralJava,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,15842,3351710,0.8125,0.619047619,0.702702703,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StaticInitialization2.apk,GeneralJava,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,15842,3351710,0.8125,0.619047619,0.702702703,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StaticInitialization3.apk,GeneralJava,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,16398,3351710,0.8125,0.619047619,0.702702703,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StringFormatter1.apk,GeneralJava,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,15833,3351710,0.8125,0.619047619,0.702702703,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StringPatternMatching1.apk,GeneralJava,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,TRUE,15812,3351710,0.8125,0.619047619,0.702702703,0.87654321,0.44375,0.589211618,1,0,0,1,0,0,1,1,1
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StringToCharArray1.apk,GeneralJava,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,TRUE,16553,3351710,0.8125,0.619047619,0.702702703,0.87654321,0.44375,0.589211618,1,0,0,1,0,0,1,1,1
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StringToOutputStream1.apk,GeneralJava,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,TRUE,16198,3351710,0.8125,0.619047619,0.702702703,0.87654321,0.44375,0.589211618,1,0,0,1,0,0,1,1,1
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/UnreachableCode.apk,GeneralJava,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,FALSE,TRUE,16050,3351710,0.8125,0.619047619,0.702702703,0.87654321,0.44375,0.589211618,0,0,0,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/VirtualDispatch1.apk,GeneralJava,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,TRUE,15653,3351710,0.8125,0.619047619,0.702702703,0.87654321,0.44375,0.589211618,1,0,0,1,1,1,0.5,0.5,0.5
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/VirtualDispatch1.apk,GeneralJava,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,FALSE,FALSE,16964,3351710,0.8125,0.619047619,0.702702703,0.87654321,0.44375,0.589211618,0,1,0,1,1,1,0.5,0.5,0.5
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/VirtualDispatch2.apk,GeneralJava,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,TRUE,16752,3351710,0.8125,0.619047619,0.702702703,0.87654321,0.44375,0.589211618,1,0,0,1,0,0,1,1,1
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/VirtualDispatch2.apk,GeneralJava,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,FALSE,TRUE,16576,3351710,0.8125,0.619047619,0.702702703,0.87654321,0.44375,0.589211618,0,0,0,1,0,0,1,1,1
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/VirtualDispatch3.apk,GeneralJava,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,FALSE,TRUE,18471,3351710,0.8125,0.619047619,0.702702703,0.87654321,0.44375,0.589211618,0,0,0,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/VirtualDispatch4.apk,GeneralJava,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,FALSE,TRUE,18191,3351710,0.8125,0.619047619,0.702702703,0.87654321,0.44375,0.589211618,0,0,0,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ImplicitFlows/ImplicitFlow1.apk,ImplicitFlows,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,19925,3351710,0,0,0,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ImplicitFlows/ImplicitFlow6.apk,ImplicitFlows,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,FALSE,TRUE,16574,3351710,0,0,0,0.87654321,0.44375,0.589211618,0,0,0,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Device_Id_leakage/DeviceId_Broadcast1.apk' | 'COMBINE,InterAppCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,1095,3351710,0,0,0,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Device_Id_leakage/DeviceId_contentProvider1.apk' | 'COMBINE,InterAppCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,634,3351710,0,0,0,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Device_Id_leakage/DeviceId_OrderedIntent1.apk' | 'COMBINE,InterAppCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,617,3351710,0,0,0,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Device_Id_leakage/DeviceId_Service1.apk' | 'COMBINE,InterAppCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,612,3351710,0,0,0,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Location_leakage/Location1.apk' | 'COMBINE,InterAppCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,670,3351710,0,0,0,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Location_leakage/Location_Broadcast1.apk' | 'COMBINE,InterAppCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,862,3351710,0,0,0,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Location_leakage/Location_Service1.apk' | 'COMBINE,InterAppCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,613,3351710,0,0,0,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Echoer.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/SendSMS.apk' | 'COMBINE,InterAppCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,613,3351710,0,0,0,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Echoer.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/SendSMS.apk' | 'COMBINE,InterAppCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,799,3351710,0,0,0,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Echoer.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/StartActivityForResult1.apk' | 'COMBINE,InterAppCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,614,3351710,0,0,0,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Echoer.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/StartActivityForResult1.apk' | 'COMBINE,InterAppCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,554,3351710,0,0,0,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication1.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,TRUE,16405,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,1,0,0,1,0,0,1,1,1
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication2.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,TRUE,17170,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,1,0,0,1,1,1,0.5,0.5,0.5
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication2.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,FALSE,FALSE,17352,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,0,1,0,1,1,1,0.5,0.5,0.5
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication3.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,FALSE,TRUE,17935,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,0,0,0,1,0,0,1,1,1
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication3.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,TRUE,17160,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,1,0,0,1,0,0,1,1,1
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication4.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,TRUE,16971,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,1,0,0,1,0,0,1,1,1
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication4.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,FALSE,TRUE,16776,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,0,0,0,1,0,0,1,1,1
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication5.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,FALSE,TRUE,17526,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,0,0,0,1,0,0,1,1,1
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication5.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,TRUE,17188,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,1,0,0,1,0,0,1,1,1
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication6.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,FALSE,TRUE,16955,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,0,0,0,1,0,0,1,1,1
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication6.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,TRUE,21825,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,1,0,0,1,0,0,1,1,1
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication7.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,TRUE,17565,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,1,0,0,1,0,0,1,1,1
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication7.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,FALSE,TRUE,17149,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,0,0,0,1,0,0,1,1,1
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication8.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,TRUE,16963,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,1,0,0,1,0,0,1,1,1
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication8.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,FALSE,TRUE,17342,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,0,0,0,1,0,0,1,1,1
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/BroadcastTaintAndLeak1.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,TRUE,17933,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,1,0,0,1,0,0,1,1,1
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ComponentNotInManifest1.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,FALSE,TRUE,17337,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,0,0,0,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ComponentNotInManifest1.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,16770,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/EventOrdering1.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,FALSE,TRUE,17153,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,0,0,0,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/EventOrdering1.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,17545,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/IntentSink1.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,16569,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/IntentSink2.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,16592,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/IntentSource1.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,16031,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ServiceCommunication1.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,TRUE,17727,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,1,0,0,1,0,0,1,1,1
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/SharedPreferences1.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,16571,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/Singletons1.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,16987,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/UnresolvableIntent1.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,TRUE,16778,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,1,0,0,2,0,0,1,1,1
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/UnresolvableIntent1.apk,InterComponentCommunication,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,TRUE,17162,3351710,0.923076923,0.631578947,0.75,0.87654321,0.44375,0.589211618,1,0,0,2,0,0,1,1,1
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ActivityEventSequence1.apk,Lifecycle,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,16034,3351710,1,0.375,0.545454545,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ActivityEventSequence2.apk,Lifecycle,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,FALSE,16593,3351710,1,0.375,0.545454545,0.87654321,0.44375,0.589211618,0,0,1,0,0,0,0,0,0
2,/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ActivityEventSequence3.apk,Lifecycle,/home/asm140830/Documents/git/AndroidTAEnvironment/configurations/Amandroid/single_conf/config_Amandroid_kcontext4.xml,4,kcontext,TRUE,TRUE,16790,3351710,1,0.375,0.545454545,0.87654321,0.44375,0.589211618,1,0,0,1,0,0,1,1,1
