repetition,apk,generating_script,num_flows,time,total_TP,detected_TP,total_FP,detected_FP,completed,run_time,option_under_investigation,kcontext
2,io.github.lonamiwebs.klooni_820.apk,config_Amandroid_kcontext3.xml,0,49030.19267,0,0,0,0,1,1442376.083,kcontext,3
2,com.github.yeriomin.workoutlog_2.apk,config_Amandroid_kcontext3.xml,0,48536.57725,0,0,12,0,1,1442376.083,kcontext,3
2,io.github.alketii.mightyknight_1.apk,config_Amandroid_kcontext3.xml,0,48855.55578,0,0,0,0,1,1442376.083,kcontext,3
2,org.jfedor.frozenbubble_54.apk,config_Amandroid_kcontext3.xml,0,49657.18083,6,0,42,0,1,1442376.083,kcontext,3
2,daniel_32.flexiblewallpaper_2.apk,config_Amandroid_kcontext3.xml,0,48615.54119,1,0,0,0,1,1442376.083,kcontext,3
2,net.khertan.forrunners_101030.apk,config_Amandroid_kcontext3.xml,0,49700.77809,0,0,0,0,1,1442376.083,kcontext,3
2,com.angrydoughnuts.android.alarmclock_15.apk,config_Amandroid_kcontext3.xml,0,49585.99176,27,0,215,0,1,1442376.083,kcontext,3
2,org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_Amandroid_kcontext3.xml,0,48677.14669,0,0,0,0,1,1442376.083,kcontext,3
2,com.gitlab.ardash.appleflinger.android_1005006.apk,config_Amandroid_kcontext3.xml,0,49642.19359,0,0,0,0,1,1442376.083,kcontext,3
3,org.jsl.wfwt_14.apk,config_Amandroid_kcontext3.xml,0,51150.50921,4,0,53,0,1,8697062.06,kcontext,3
3,org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_Amandroid_kcontext3.xml,0,51038.13227,0,0,0,0,1,8697062.06,kcontext,3
3,pt.isec.tp.am_4.apk,config_Amandroid_kcontext3.xml,0,51236.1298,1,0,2,0,1,8697062.06,kcontext,3
3,eu.polarclock_10.apk,config_Amandroid_kcontext3.xml,0,50961.29817,0,0,0,0,1,8697062.06,kcontext,3
3,com.nutomic.ensichat_17.apk,config_Amandroid_kcontext3.xml,0,51099.11714,0,0,0,0,1,8697062.06,kcontext,3
3,io.github.lonamiwebs.klooni_820.apk,config_Amandroid_kcontext3.xml,0,50811.66318,0,0,0,0,1,8697062.06,kcontext,3
3,com.github.yeriomin.workoutlog_2.apk,config_Amandroid_kcontext3.xml,0,51164.68997,0,0,12,0,1,8697062.06,kcontext,3
3,org.dyndns.sven_ola.debian_kit_6.apk,config_Amandroid_kcontext3.xml,0,51163.19402,2,0,19,0,1,8697062.06,kcontext,3
3,nya.miku.wishmaster_54.apk,config_Amandroid_kcontext3.xml,0,50893.91541,3,0,82,0,1,8697062.06,kcontext,3
3,ru.henridellal.dialer_10.apk,config_Amandroid_kcontext3.xml,0,51126.46494,7,0,33,0,1,8697062.06,kcontext,3
3,daniel_32.flexiblewallpaper_2.apk,config_Amandroid_kcontext3.xml,0,51186.8724,1,0,0,0,1,8697062.06,kcontext,3
3,com.angrydoughnuts.android.alarmclock_15.apk,config_Amandroid_kcontext3.xml,0,51143.08502,27,0,215,0,1,8697062.06,kcontext,3
3,org.ninthfloor.copperpdf_4.apk,config_Amandroid_kcontext3.xml,0,50837.32704,0,0,0,0,1,8697062.06,kcontext,3
3,protect.budgetwatch_29.apk,config_Amandroid_kcontext3.xml,0,50661.33869,2,0,23,0,1,8697062.06,kcontext,3
3,net.tedstein.AndroSS_17.apk,config_Amandroid_kcontext3.xml,0,51242.64903,4,0,42,0,1,8697062.06,kcontext,3
3,anupam.acrylic_17.apk,config_Amandroid_kcontext3.xml,0,51008.52907,0,0,28,0,1,8697062.06,kcontext,3
3,trikita.talalarmo_19.apk,config_Amandroid_kcontext3.xml,0,51218.87476,0,0,0,0,1,8697062.06,kcontext,3
3,jackpal.androidterm_72.apk,config_Amandroid_kcontext3.xml,0,51313.32526,1,0,40,0,1,8697062.06,kcontext,3
3,uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_Amandroid_kcontext3.xml,0,50913.31646,0,0,0,0,1,8697062.06,kcontext,3
3,net.zygotelabs.locker_11.apk,config_Amandroid_kcontext3.xml,0,51182.14742,0,0,0,0,1,8697062.06,kcontext,3
3,com.gitlab.ardash.appleflinger.android_1005006.apk,config_Amandroid_kcontext3.xml,0,50922.27392,0,0,0,0,1,8697062.06,kcontext,3
3,com.miqote.shanawp_10.apk,config_Amandroid_kcontext3.xml,0,51222.14683,0,0,0,0,1,8697062.06,kcontext,3
3,io.github.alketii.mightyknight_1.apk,config_Amandroid_kcontext3.xml,0,50930.76128,0,0,0,0,1,8697062.06,kcontext,3
3,org.tuxpaint_923.apk,config_Amandroid_kcontext3.xml,0,53127.83239,4,0,0,0,1,8697062.06,kcontext,3
3,org.jfedor.frozenbubble_54.apk,config_Amandroid_kcontext3.xml,0,51162.55521,6,0,42,0,1,8697062.06,kcontext,3
3,eu.kanade.tachiyomi_41.apk,config_Amandroid_kcontext3.xml,0,50811.13187,1,0,0,0,1,8697062.06,kcontext,3
3,net.osmand.plus_355.apk,config_Amandroid_kcontext3.xml,0,7214296.929,0,0,5,0,0,8697062.06,kcontext,3
3,org.dnaq.dialer2_17.apk,config_Amandroid_kcontext3.xml,0,51136.64935,10,0,97,0,1,8697062.06,kcontext,3
3,net.khertan.forrunners_101030.apk,config_Amandroid_kcontext3.xml,0,50915.91724,0,0,0,0,1,8697062.06,kcontext,3
3,com.notriddle.budget_44.apk,config_Amandroid_kcontext3.xml,0,51183.28398,2,0,8,0,1,8697062.06,kcontext,3
1,anupam.acrylic_17.apk,config_Amandroid_kcontext4.xml,0,31081.46656,0,0,28,0,1,8099649.355,kcontext,4
1,com.angrydoughnuts.android.alarmclock_15.apk,config_Amandroid_kcontext4.xml,0,34319.4941,27,0,215,0,1,8099649.355,kcontext,4
1,com.github.yeriomin.workoutlog_2.apk,config_Amandroid_kcontext4.xml,0,29146.01979,0,0,12,0,1,8099649.355,kcontext,4
1,com.gitlab.ardash.appleflinger.android_1005006.apk,config_Amandroid_kcontext4.xml,0,30315.7104,0,0,0,0,1,8099649.355,kcontext,4
1,com.miqote.shanawp_10.apk,config_Amandroid_kcontext4.xml,0,31484.16266,0,0,0,0,1,8099649.355,kcontext,4
1,com.notriddle.budget_44.apk,config_Amandroid_kcontext4.xml,0,34391.94881,2,0,8,0,1,8099649.355,kcontext,4
1,com.nutomic.ensichat_17.apk,config_Amandroid_kcontext4.xml,0,29346.61241,0,0,0,0,1,8099649.355,kcontext,4
1,daniel_32.flexiblewallpaper_2.apk,config_Amandroid_kcontext4.xml,0,30678.08297,1,0,0,0,1,8099649.355,kcontext,4
1,eu.kanade.tachiyomi_41.apk,config_Amandroid_kcontext4.xml,0,30740.79104,1,0,0,0,1,8099649.355,kcontext,4
1,eu.polarclock_10.apk,config_Amandroid_kcontext4.xml,0,31019.09433,0,0,0,0,1,8099649.355,kcontext,4
1,io.github.alketii.mightyknight_1.apk,config_Amandroid_kcontext4.xml,0,29422.40215,0,0,0,0,1,8099649.355,kcontext,4
1,io.github.lonamiwebs.klooni_820.apk,config_Amandroid_kcontext4.xml,0,31490.40022,0,0,0,0,1,8099649.355,kcontext,4
1,jackpal.androidterm_72.apk,config_Amandroid_kcontext4.xml,0,28169.16337,1,0,40,0,1,8099649.355,kcontext,4
1,net.khertan.forrunners_101030.apk,config_Amandroid_kcontext4.xml,0,32275.00102,0,0,0,0,1,8099649.355,kcontext,4
1,net.osmand.plus_355.apk,config_Amandroid_kcontext4.xml,0,7209141.896,0,0,5,0,0,8099649.355,kcontext,4
1,net.tedstein.AndroSS_17.apk,config_Amandroid_kcontext4.xml,0,28152.78246,4,0,42,0,1,8099649.355,kcontext,4
1,net.zygotelabs.locker_11.apk,config_Amandroid_kcontext4.xml,0,30983.06862,0,0,0,0,1,8099649.355,kcontext,4
1,nya.miku.wishmaster_54.apk,config_Amandroid_kcontext4.xml,0,32023.76062,3,0,82,0,1,8099649.355,kcontext,4
1,org.dnaq.dialer2_17.apk,config_Amandroid_kcontext4.xml,0,31111.47369,10,0,97,0,1,8099649.355,kcontext,4
1,org.dyndns.sven_ola.debian_kit_6.apk,config_Amandroid_kcontext4.xml,0,31223.38761,2,0,19,0,1,8099649.355,kcontext,4
1,org.jfedor.frozenbubble_54.apk,config_Amandroid_kcontext4.xml,0,28373.40289,6,0,42,0,1,8099649.355,kcontext,4
1,org.jsl.wfwt_14.apk,config_Amandroid_kcontext4.xml,0,34591.41399,4,0,53,0,1,8099649.355,kcontext,4
1,org.ninthfloor.copperpdf_4.apk,config_Amandroid_kcontext4.xml,0,29143.63003,0,0,0,0,1,8099649.355,kcontext,4
1,org.tuxpaint_923.apk,config_Amandroid_kcontext4.xml,0,32305.02157,4,0,0,0,1,8099649.355,kcontext,4
1,org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_Amandroid_kcontext4.xml,0,30387.52086,0,0,0,0,1,8099649.355,kcontext,4
1,protect.budgetwatch_29.apk,config_Amandroid_kcontext4.xml,0,28818.37012,2,0,23,0,1,8099649.355,kcontext,4
1,pt.isec.tp.am_4.apk,config_Amandroid_kcontext4.xml,0,30786.44247,1,0,2,0,1,8099649.355,kcontext,4
1,ru.henridellal.dialer_10.apk,config_Amandroid_kcontext4.xml,0,33206.40455,7,0,33,0,1,8099649.355,kcontext,4
1,trikita.talalarmo_19.apk,config_Amandroid_kcontext4.xml,0,27799.4752,0,0,0,0,1,8099649.355,kcontext,4
1,uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_Amandroid_kcontext4.xml,0,27720.95367,0,0,0,0,1,8099649.355,kcontext,4
2,org.jsl.wfwt_14.apk,config_Amandroid_kcontext4.xml,0,46213.23552,4,0,53,0,1,1557411.188,kcontext,4
2,trikita.talalarmo_19.apk,config_Amandroid_kcontext4.xml,0,45738.60102,0,0,0,0,1,1557411.188,kcontext,4
2,com.nutomic.ensichat_17.apk,config_Amandroid_kcontext4.xml,0,51332.68589,0,0,0,0,1,1557411.188,kcontext,4
2,anupam.acrylic_17.apk,config_Amandroid_kcontext4.xml,0,50450.94362,0,0,28,0,1,1557411.188,kcontext,4
2,eu.polarclock_10.apk,config_Amandroid_kcontext4.xml,0,51803.03401,0,0,0,0,1,1557411.188,kcontext,4
2,com.miqote.shanawp_10.apk,config_Amandroid_kcontext4.xml,0,52566.43966,0,0,0,0,1,1557411.188,kcontext,4
2,net.tedstein.AndroSS_17.apk,config_Amandroid_kcontext4.xml,0,22015.8855,4,0,42,0,1,1557411.188,kcontext,4
2,pt.isec.tp.am_4.apk,config_Amandroid_kcontext4.xml,0,50727.21336,1,0,2,0,1,1557411.188,kcontext,4
2,org.dnaq.dialer2_17.apk,config_Amandroid_kcontext4.xml,0,50926.43147,10,0,97,0,1,1557411.188,kcontext,4
2,nya.miku.wishmaster_54.apk,config_Amandroid_kcontext4.xml,0,52592.34546,3,0,82,0,1,1557411.188,kcontext,4
2,org.tuxpaint_923.apk,config_Amandroid_kcontext4.xml,0,53123.82985,4,0,0,0,1,1557411.188,kcontext,4
2,eu.kanade.tachiyomi_41.apk,config_Amandroid_kcontext4.xml,0,51588.13558,1,0,0,0,1,1557411.188,kcontext,4
2,ru.henridellal.dialer_10.apk,config_Amandroid_kcontext4.xml,0,50821.453,7,0,33,0,1,1557411.188,kcontext,4
2,com.notriddle.budget_44.apk,config_Amandroid_kcontext4.xml,0,50792.9217,2,0,8,0,1,1557411.188,kcontext,4
2,protect.budgetwatch_29.apk,config_Amandroid_kcontext4.xml,0,49275.90387,2,0,23,0,1,1557411.188,kcontext,4
2,net.zygotelabs.locker_11.apk,config_Amandroid_kcontext4.xml,0,52565.38861,0,0,0,0,1,1557411.188,kcontext,4
2,jackpal.androidterm_72.apk,config_Amandroid_kcontext4.xml,0,51588.12667,1,0,40,0,1,1557411.188,kcontext,4
2,net.osmand.plus_355.apk,config_Amandroid_kcontext4.xml,0,112768.013,0,0,5,0,1,1557411.188,kcontext,4
2,uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_Amandroid_kcontext4.xml,0,46258.71577,0,0,0,0,1,1557411.188,kcontext,4
2,org.ninthfloor.copperpdf_4.apk,config_Amandroid_kcontext4.xml,0,45666.90115,0,0,0,0,1,1557411.188,kcontext,4
2,com.angrydoughnuts.android.alarmclock_15.apk,config_Amandroid_kcontext4.xml,0,50795.85464,27,0,215,0,1,1557411.188,kcontext,4
2,io.github.alketii.mightyknight_1.apk,config_Amandroid_kcontext4.xml,0,51599.49149,0,0,0,0,1,1557411.188,kcontext,4
2,io.github.lonamiwebs.klooni_820.apk,config_Amandroid_kcontext4.xml,0,51587.54645,0,0,0,0,1,1557411.188,kcontext,4
2,org.dyndns.sven_ola.debian_kit_6.apk,config_Amandroid_kcontext4.xml,0,51588.13206,2,0,19,0,1,1557411.188,kcontext,4
2,daniel_32.flexiblewallpaper_2.apk,config_Amandroid_kcontext4.xml,0,51587.09615,1,0,0,0,1,1557411.188,kcontext,4
2,net.khertan.forrunners_101030.apk,config_Amandroid_kcontext4.xml,0,54819.42397,0,0,0,0,1,1557411.188,kcontext,4
2,com.github.yeriomin.workoutlog_2.apk,config_Amandroid_kcontext4.xml,0,51583.82309,0,0,12,0,1,1557411.188,kcontext,4
2,org.jfedor.frozenbubble_54.apk,config_Amandroid_kcontext4.xml,0,52564.83001,6,0,42,0,1,1557411.188,kcontext,4
2,org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_Amandroid_kcontext4.xml,0,51682.19037,0,0,0,0,1,1557411.188,kcontext,4
2,com.gitlab.ardash.appleflinger.android_1005006.apk,config_Amandroid_kcontext4.xml,0,50786.59464,0,0,0,0,1,1557411.188,kcontext,4
3,org.jfedor.frozenbubble_54.apk,config_Amandroid_kcontext4.xml,0,48948.43274,6,0,42,0,1,8640913.988,kcontext,4
3,org.dyndns.sven_ola.debian_kit_6.apk,config_Amandroid_kcontext4.xml,0,49220.95054,2,0,19,0,1,8640913.988,kcontext,4
3,org.tuxpaint_923.apk,config_Amandroid_kcontext4.xml,0,49258.87687,4,0,0,0,1,8640913.988,kcontext,4
3,com.miqote.shanawp_10.apk,config_Amandroid_kcontext4.xml,0,49163.11096,0,0,0,0,1,8640913.988,kcontext,4
3,anupam.acrylic_17.apk,config_Amandroid_kcontext4.xml,0,49177.36952,0,0,28,0,1,8640913.988,kcontext,4
3,org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_Amandroid_kcontext4.xml,0,49131.70409,0,0,0,0,1,8640913.988,kcontext,4
3,daniel_32.flexiblewallpaper_2.apk,config_Amandroid_kcontext4.xml,0,49097.43992,1,0,0,0,1,8640913.988,kcontext,4
3,net.zygotelabs.locker_11.apk,config_Amandroid_kcontext4.xml,0,49146.94459,0,0,0,0,1,8640913.988,kcontext,4
3,io.github.lonamiwebs.klooni_820.apk,config_Amandroid_kcontext4.xml,0,49235.38829,0,0,0,0,1,8640913.988,kcontext,4
3,nya.miku.wishmaster_54.apk,config_Amandroid_kcontext4.xml,0,49446.22198,3,0,82,0,1,8640913.988,kcontext,4
3,pt.isec.tp.am_4.apk,config_Amandroid_kcontext4.xml,0,49320.39955,1,0,2,0,1,8640913.988,kcontext,4
3,com.notriddle.budget_44.apk,config_Amandroid_kcontext4.xml,0,49217.03953,2,0,8,0,1,8640913.988,kcontext,4
3,net.tedstein.AndroSS_17.apk,config_Amandroid_kcontext4.xml,0,49238.24733,4,0,42,0,1,8640913.988,kcontext,4
3,com.gitlab.ardash.appleflinger.android_1005006.apk,config_Amandroid_kcontext4.xml,0,49152.2909,0,0,0,0,1,8640913.988,kcontext,4
3,org.jsl.wfwt_14.apk,config_Amandroid_kcontext4.xml,0,49216.18341,4,0,53,0,1,8640913.988,kcontext,4
3,eu.polarclock_10.apk,config_Amandroid_kcontext4.xml,0,49194.68898,0,0,0,0,1,8640913.988,kcontext,4
3,com.github.yeriomin.workoutlog_2.apk,config_Amandroid_kcontext4.xml,0,49196.63268,0,0,12,0,1,8640913.988,kcontext,4
3,uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_Amandroid_kcontext4.xml,0,49251.43113,0,0,0,0,1,8640913.988,kcontext,4
3,org.dnaq.dialer2_17.apk,config_Amandroid_kcontext4.xml,0,49232.32411,10,0,97,0,1,8640913.988,kcontext,4
3,com.nutomic.ensichat_17.apk,config_Amandroid_kcontext4.xml,0,49343.23232,0,0,0,0,1,8640913.988,kcontext,4
3,com.angrydoughnuts.android.alarmclock_15.apk,config_Amandroid_kcontext4.xml,0,49241.19555,27,0,215,0,1,8640913.988,kcontext,4
3,org.ninthfloor.copperpdf_4.apk,config_Amandroid_kcontext4.xml,0,49232.27885,0,0,0,0,1,8640913.988,kcontext,4
3,protect.budgetwatch_29.apk,config_Amandroid_kcontext4.xml,0,49343.26166,2,0,23,0,1,8640913.988,kcontext,4
3,trikita.talalarmo_19.apk,config_Amandroid_kcontext4.xml,0,49204.42809,0,0,0,0,1,8640913.988,kcontext,4
3,net.khertan.forrunners_101030.apk,config_Amandroid_kcontext4.xml,0,49381.95493,0,0,0,0,1,8640913.988,kcontext,4
3,net.osmand.plus_355.apk,config_Amandroid_kcontext4.xml,0,7213481.716,0,0,5,0,0,8640913.988,kcontext,4
3,jackpal.androidterm_72.apk,config_Amandroid_kcontext4.xml,0,49191.815,1,0,40,0,1,8640913.988,kcontext,4
3,eu.kanade.tachiyomi_41.apk,config_Amandroid_kcontext4.xml,0,49329.69096,1,0,0,0,1,8640913.988,kcontext,4
3,io.github.alketii.mightyknight_1.apk,config_Amandroid_kcontext4.xml,0,49142.29559,0,0,0,0,1,8640913.988,kcontext,4
3,ru.henridellal.dialer_10.apk,config_Amandroid_kcontext4.xml,0,49176.44215,7,0,33,0,1,8640913.988,kcontext,4
1,anupam.acrylic_17.apk,config_Amandroid_kcontext5.xml,0,382367.8345,0,0,28,0,1,21984774.81,kcontext,5
1,com.angrydoughnuts.android.alarmclock_15.apk,config_Amandroid_kcontext5.xml,0,7203438.259,27,0,215,0,0,21984774.81,kcontext,5
1,com.github.yeriomin.workoutlog_2.apk,config_Amandroid_kcontext5.xml,0,382972.3525,0,0,12,0,1,21984774.81,kcontext,5
1,com.gitlab.ardash.appleflinger.android_1005006.apk,config_Amandroid_kcontext5.xml,0,127030.6211,0,0,0,0,1,21984774.81,kcontext,5
1,com.miqote.shanawp_10.apk,config_Amandroid_kcontext5.xml,0,382901.2094,0,0,0,0,1,21984774.81,kcontext,5
1,com.notriddle.budget_44.apk,config_Amandroid_kcontext5.xml,3,382692.0749,2,2,8,1,1,21984774.81,kcontext,5
1,com.nutomic.ensichat_17.apk,config_Amandroid_kcontext5.xml,0,396152.8064,0,0,0,0,1,21984774.81,kcontext,5
1,daniel_32.flexiblewallpaper_2.apk,config_Amandroid_kcontext5.xml,0,309700.7157,1,0,0,0,1,21984774.81,kcontext,5
1,eu.kanade.tachiyomi_41.apk,config_Amandroid_kcontext5.xml,0,32097.60962,1,0,0,0,1,21984774.81,kcontext,5
1,eu.polarclock_10.apk,config_Amandroid_kcontext5.xml,0,382574.0547,0,0,0,0,1,21984774.81,kcontext,5
1,io.github.alketii.mightyknight_1.apk,config_Amandroid_kcontext5.xml,0,31415.05643,0,0,0,0,1,21984774.81,kcontext,5
1,io.github.lonamiwebs.klooni_820.apk,config_Amandroid_kcontext5.xml,0,155888.0968,0,0,0,0,1,21984774.81,kcontext,5
1,jackpal.androidterm_72.apk,config_Amandroid_kcontext5.xml,0,382898.1352,1,0,40,0,1,21984774.81,kcontext,5
1,net.khertan.forrunners_101030.apk,config_Amandroid_kcontext5.xml,0,377993.1387,0,0,0,0,1,21984774.81,kcontext,5
1,net.osmand.plus_355.apk,config_Amandroid_kcontext5.xml,0,7210468.37,0,0,5,0,0,21984774.81,kcontext,5
1,net.tedstein.AndroSS_17.apk,config_Amandroid_kcontext5.xml,0,382885.8988,4,0,42,0,1,21984774.81,kcontext,5
1,net.zygotelabs.locker_11.apk,config_Amandroid_kcontext5.xml,0,382381.6991,0,0,0,0,1,21984774.81,kcontext,5
1,nya.miku.wishmaster_54.apk,config_Amandroid_kcontext5.xml,0,146431.5649,3,0,82,0,1,21984774.81,kcontext,5
1,org.dnaq.dialer2_17.apk,config_Amandroid_kcontext5.xml,0,382640.8711,10,0,97,0,1,21984774.81,kcontext,5
1,org.dyndns.sven_ola.debian_kit_6.apk,config_Amandroid_kcontext5.xml,0,382693.6262,2,0,19,0,1,21984774.81,kcontext,5
1,org.jfedor.frozenbubble_54.apk,config_Amandroid_kcontext5.xml,0,32146.26286,6,0,42,0,1,21984774.81,kcontext,5
1,org.jsl.wfwt_14.apk,config_Amandroid_kcontext5.xml,1,382506.5618,4,0,53,1,1,21984774.81,kcontext,5
1,org.ninthfloor.copperpdf_4.apk,config_Amandroid_kcontext5.xml,0,382230.9646,0,0,0,0,1,21984774.81,kcontext,5
1,org.tuxpaint_923.apk,config_Amandroid_kcontext5.xml,0,246835.3886,4,0,0,0,1,21984774.81,kcontext,5
1,org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_Amandroid_kcontext5.xml,0,31232.41414,0,0,0,0,1,21984774.81,kcontext,5
1,protect.budgetwatch_29.apk,config_Amandroid_kcontext5.xml,0,30918.73449,2,0,23,0,1,21984774.81,kcontext,5
1,pt.isec.tp.am_4.apk,config_Amandroid_kcontext5.xml,0,31408.54639,1,0,2,0,1,21984774.81,kcontext,5
1,ru.henridellal.dialer_10.apk,config_Amandroid_kcontext5.xml,0,244161.7044,7,0,33,0,1,21984774.81,kcontext,5
1,trikita.talalarmo_19.apk,config_Amandroid_kcontext5.xml,1,382561.1848,0,0,0,0,1,21984774.81,kcontext,5
1,uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_Amandroid_kcontext5.xml,0,403149.0542,0,0,0,0,1,21984774.81,kcontext,5
2,jackpal.androidterm_72.apk,config_Amandroid_kcontext5.xml,0,51653.92642,1,0,40,0,1,1573251.296,kcontext,5
2,net.tedstein.AndroSS_17.apk,config_Amandroid_kcontext5.xml,0,43554.37927,4,0,42,0,1,1573251.296,kcontext,5
2,org.jsl.wfwt_14.apk,config_Amandroid_kcontext5.xml,0,43571.72442,4,0,53,0,1,1573251.296,kcontext,5
2,trikita.talalarmo_19.apk,config_Amandroid_kcontext5.xml,0,43565.23436,0,0,0,0,1,1573251.296,kcontext,5
2,com.notriddle.budget_44.apk,config_Amandroid_kcontext5.xml,0,51603.84761,2,0,8,0,1,1573251.296,kcontext,5
2,eu.polarclock_10.apk,config_Amandroid_kcontext5.xml,0,51603.21974,0,0,0,0,1,1573251.296,kcontext,5
2,net.zygotelabs.locker_11.apk,config_Amandroid_kcontext5.xml,0,52182.72773,0,0,0,0,1,1573251.296,kcontext,5
2,org.dnaq.dialer2_17.apk,config_Amandroid_kcontext5.xml,0,52591.73531,10,0,97,0,1,1573251.296,kcontext,5
2,com.nutomic.ensichat_17.apk,config_Amandroid_kcontext5.xml,0,52510.77286,0,0,0,0,1,1573251.296,kcontext,5
2,org.tuxpaint_923.apk,config_Amandroid_kcontext5.xml,0,53420.22146,4,0,0,0,1,1573251.296,kcontext,5
2,anupam.acrylic_17.apk,config_Amandroid_kcontext5.xml,0,53205.87084,0,0,28,0,1,1573251.296,kcontext,5
2,com.miqote.shanawp_10.apk,config_Amandroid_kcontext5.xml,0,44911.64136,0,0,0,0,1,1573251.296,kcontext,5
2,ru.henridellal.dialer_10.apk,config_Amandroid_kcontext5.xml,0,52182.63219,7,0,33,0,1,1573251.296,kcontext,5
2,eu.kanade.tachiyomi_41.apk,config_Amandroid_kcontext5.xml,0,46220.53689,1,0,0,0,1,1573251.296,kcontext,5
2,pt.isec.tp.am_4.apk,config_Amandroid_kcontext5.xml,0,46630.07456,1,0,2,0,1,1573251.296,kcontext,5
2,protect.budgetwatch_29.apk,config_Amandroid_kcontext5.xml,0,46254.8634,2,0,23,0,1,1573251.296,kcontext,5
2,net.osmand.plus_355.apk,config_Amandroid_kcontext5.xml,0,167837.2403,0,0,5,0,1,1573251.296,kcontext,5
2,nya.miku.wishmaster_54.apk,config_Amandroid_kcontext5.xml,0,46231.25932,3,0,82,0,1,1573251.296,kcontext,5
2,uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_Amandroid_kcontext5.xml,0,43564.87118,0,0,0,0,1,1573251.296,kcontext,5
2,org.dyndns.sven_ola.debian_kit_6.apk,config_Amandroid_kcontext5.xml,0,52902.36682,2,0,19,0,1,1573251.296,kcontext,5
2,io.github.lonamiwebs.klooni_820.apk,config_Amandroid_kcontext5.xml,0,45284.22343,0,0,0,0,1,1573251.296,kcontext,5
2,com.github.yeriomin.workoutlog_2.apk,config_Amandroid_kcontext5.xml,0,51599.45761,0,0,12,0,1,1573251.296,kcontext,5
2,org.ninthfloor.copperpdf_4.apk,config_Amandroid_kcontext5.xml,0,48562.24464,0,0,0,0,1,1573251.296,kcontext,5
2,daniel_32.flexiblewallpaper_2.apk,config_Amandroid_kcontext5.xml,0,46544.92702,1,0,0,0,1,1573251.296,kcontext,5
2,com.angrydoughnuts.android.alarmclock_15.apk,config_Amandroid_kcontext5.xml,0,52589.16741,27,0,215,0,1,1573251.296,kcontext,5
2,net.khertan.forrunners_101030.apk,config_Amandroid_kcontext5.xml,0,47412.00092,0,0,0,0,1,1573251.296,kcontext,5
2,io.github.alketii.mightyknight_1.apk,config_Amandroid_kcontext5.xml,0,46650.62816,0,0,0,0,1,1573251.296,kcontext,5
2,org.jfedor.frozenbubble_54.apk,config_Amandroid_kcontext5.xml,0,46544.93091,6,0,42,0,1,1573251.296,kcontext,5
2,com.gitlab.ardash.appleflinger.android_1005006.apk,config_Amandroid_kcontext5.xml,0,45320.4136,0,0,0,0,1,1573251.296,kcontext,5
2,org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_Amandroid_kcontext5.xml,0,46544.1566,0,0,0,0,1,1573251.296,kcontext,5
3,eu.kanade.tachiyomi_41.apk,config_Amandroid_kcontext5.xml,0,47986.62963,1,0,0,0,1,8610788.955,kcontext,5
3,net.zygotelabs.locker_11.apk,config_Amandroid_kcontext5.xml,0,48036.06654,0,0,0,0,1,8610788.955,kcontext,5
3,io.github.lonamiwebs.klooni_820.apk,config_Amandroid_kcontext5.xml,0,48091.36571,0,0,0,0,1,8610788.955,kcontext,5
3,com.nutomic.ensichat_17.apk,config_Amandroid_kcontext5.xml,0,48197.88096,0,0,0,0,1,8610788.955,kcontext,5
3,org.tuxpaint_923.apk,config_Amandroid_kcontext5.xml,0,48147.25354,4,0,0,0,1,8610788.955,kcontext,5
3,org.ninthfloor.copperpdf_4.apk,config_Amandroid_kcontext5.xml,0,48160.14864,0,0,0,0,1,8610788.955,kcontext,5
3,org.jsl.wfwt_14.apk,config_Amandroid_kcontext5.xml,0,48143.94986,4,0,53,0,1,8610788.955,kcontext,5
3,net.khertan.forrunners_101030.apk,config_Amandroid_kcontext5.xml,0,48227.23796,0,0,0,0,1,8610788.955,kcontext,5
3,anupam.acrylic_17.apk,config_Amandroid_kcontext5.xml,0,48073.02852,0,0,28,0,1,8610788.955,kcontext,5
3,com.gitlab.ardash.appleflinger.android_1005006.apk,config_Amandroid_kcontext5.xml,0,48140.85391,0,0,0,0,1,8610788.955,kcontext,5
3,uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_Amandroid_kcontext5.xml,0,48115.27712,0,0,0,0,1,8610788.955,kcontext,5
3,com.notriddle.budget_44.apk,config_Amandroid_kcontext5.xml,0,48061.9116,2,0,8,0,1,8610788.955,kcontext,5
3,com.miqote.shanawp_10.apk,config_Amandroid_kcontext5.xml,0,48043.75142,0,0,0,0,1,8610788.955,kcontext,5
3,com.angrydoughnuts.android.alarmclock_15.apk,config_Amandroid_kcontext5.xml,0,48129.39323,27,0,215,0,1,8610788.955,kcontext,5
