apk,category,generating_script,true_positive,successful,category_precision,category_recall,category_fmeasure,run_precision,run_recall,run_fmeasure
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/Button5.apk,Callbacks,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/LocationLeak1.apk,Callbacks,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/LocationLeak2.apk,Callbacks,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/LocationLeak3.apk,Callbacks,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/MethodOverride1.apk,Callbacks,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/MultiHandlers1.apk,Callbacks,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/MultiHandlers1.apk,Callbacks,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/Ordering1.apk,Callbacks,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/RegisterGlobal1.apk,Callbacks,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/RegisterGlobal2.apk,Callbacks,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/Unregister1.apk,Callbacks,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/DynamicLoading/DynamicBoth1.apk,DynamicLoading,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/DynamicLoading/DynamicSink1.apk,DynamicLoading,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/DynamicLoading/DynamicSource1.apk,DynamicLoading,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/Battery1.apk,EmulatorDetection,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/Bluetooth1.apk,EmulatorDetection,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/Build1.apk,EmulatorDetection,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/Contacts1.apk,EmulatorDetection,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/ContentProvider1.apk,EmulatorDetection,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/DeviceId1.apk,EmulatorDetection,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/File1.apk,EmulatorDetection,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/IMEI1.apk,EmulatorDetection,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/IP1.apk,EmulatorDetection,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/PI1.apk,EmulatorDetection,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/PlayStore1.apk,EmulatorDetection,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/PlayStore2.apk,EmulatorDetection,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/Sensors1.apk,EmulatorDetection,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/SubscriberId1.apk,EmulatorDetection,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/VoiceMail1.apk,EmulatorDetection,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/FieldAndObjectSensitivity/FieldSensitivity1.apk,FieldAndObjectSensitivity,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/FieldAndObjectSensitivity/FieldSensitivity2.apk,FieldAndObjectSensitivity,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/FieldAndObjectSensitivity/FieldSensitivity3.apk,FieldAndObjectSensitivity,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/FieldAndObjectSensitivity/FieldSensitivity4.apk,FieldAndObjectSensitivity,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/FieldAndObjectSensitivity/InheritedObjects1.apk,FieldAndObjectSensitivity,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/FieldAndObjectSensitivity/ObjectSensitivity1.apk,FieldAndObjectSensitivity,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/FieldAndObjectSensitivity/ObjectSensitivity2.apk,FieldAndObjectSensitivity,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Clone1.apk,GeneralJava,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Exceptions1.apk,GeneralJava,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Exceptions2.apk,GeneralJava,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Exceptions3.apk,GeneralJava,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Exceptions4.apk,GeneralJava,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Exceptions5.apk,GeneralJava,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Exceptions6.apk,GeneralJava,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Exceptions7.apk,GeneralJava,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/FactoryMethods1.apk,GeneralJava,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Loop1.apk,GeneralJava,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Loop2.apk,GeneralJava,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Serialization1.apk,GeneralJava,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/SourceCodeSpecific1.apk,GeneralJava,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StartProcessWithSecret1.apk,GeneralJava,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StaticInitialization1.apk,GeneralJava,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StaticInitialization2.apk,GeneralJava,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StaticInitialization3.apk,GeneralJava,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StringFormatter1.apk,GeneralJava,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StringPatternMatching1.apk,GeneralJava,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StringToCharArray1.apk,GeneralJava,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StringToOutputStream1.apk,GeneralJava,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/UnreachableCode.apk,GeneralJava,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/VirtualDispatch1.apk,GeneralJava,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/VirtualDispatch1.apk,GeneralJava,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/VirtualDispatch2.apk,GeneralJava,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/VirtualDispatch2.apk,GeneralJava,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/VirtualDispatch3.apk,GeneralJava,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/VirtualDispatch4.apk,GeneralJava,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ImplicitFlows/ImplicitFlow1.apk,ImplicitFlows,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ImplicitFlows/ImplicitFlow6.apk,ImplicitFlows,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Device_Id_leakage/DeviceId_Broadcast1.apk' | 'COMBINE,InterAppCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Device_Id_leakage/DeviceId_contentProvider1.apk' | 'COMBINE,InterAppCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Device_Id_leakage/DeviceId_OrderedIntent1.apk' | 'COMBINE,InterAppCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Device_Id_leakage/DeviceId_Service1.apk' | 'COMBINE,InterAppCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Location_leakage/Location1.apk' | 'COMBINE,InterAppCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Location_leakage/Location_Broadcast1.apk' | 'COMBINE,InterAppCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Location_leakage/Location_Service1.apk' | 'COMBINE,InterAppCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Echoer.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/SendSMS.apk' | 'COMBINE,InterAppCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Echoer.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/SendSMS.apk' | 'COMBINE,InterAppCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Echoer.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/StartActivityForResult1.apk' | 'COMBINE,InterAppCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Echoer.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/StartActivityForResult1.apk' | 'COMBINE,InterAppCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication1.apk,InterComponentCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication2.apk,InterComponentCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication2.apk,InterComponentCommunication,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication3.apk,InterComponentCommunication,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication3.apk,InterComponentCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication4.apk,InterComponentCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication4.apk,InterComponentCommunication,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication5.apk,InterComponentCommunication,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication5.apk,InterComponentCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication6.apk,InterComponentCommunication,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication6.apk,InterComponentCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication7.apk,InterComponentCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication7.apk,InterComponentCommunication,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication8.apk,InterComponentCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication8.apk,InterComponentCommunication,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/BroadcastTaintAndLeak1.apk,InterComponentCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ComponentNotInManifest1.apk,InterComponentCommunication,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ComponentNotInManifest1.apk,InterComponentCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/EventOrdering1.apk,InterComponentCommunication,2way_0.xml,False,True,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/EventOrdering1.apk,InterComponentCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/IntentSink1.apk,InterComponentCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/IntentSink2.apk,InterComponentCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/IntentSource1.apk,InterComponentCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ServiceCommunication1.apk,InterComponentCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/SharedPreferences1.apk,InterComponentCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/Singletons1.apk,InterComponentCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/UnresolvableIntent1.apk,InterComponentCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/UnresolvableIntent1.apk,InterComponentCommunication,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ActivityEventSequence1.apk,Lifecycle,2way_0.xml,True,False,0.0,0.0,0,0.0,0.0,0
