apk,category,config,true_positive,successful,time,category_precision,category_recall,category_fmeasure,run_precision,run_recall,run_fmeasure,single_flow,num_flows
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ActivityEventSequence1.apk,Lifecycle,config_FlowDroid_codeeliminationpc.xml,TRUE,TRUE,12023,1,0.666666667,0.8,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ActivityEventSequence2.apk,Lifecycle,config_FlowDroid_codeeliminationpc.xml,TRUE,TRUE,16036,1,0.666666667,0.8,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ActivityLifecycle1.apk,Lifecycle,config_FlowDroid_codeeliminationpc.xml,TRUE,TRUE,14388,1,0.666666667,0.8,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ActivityLifecycle2.apk,Lifecycle,config_FlowDroid_codeeliminationpc.xml,TRUE,TRUE,16138,1,0.666666667,0.8,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ActivityLifecycle3.apk,Lifecycle,config_FlowDroid_codeeliminationpc.xml,TRUE,TRUE,19611,1,0.666666667,0.8,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ActivityLifecycle4.apk,Lifecycle,config_FlowDroid_codeeliminationpc.xml,TRUE,TRUE,16401,1,0.666666667,0.8,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ApplicationLifecycle1.apk,Lifecycle,config_FlowDroid_codeeliminationpc.xml,TRUE,TRUE,20971,1,0.666666667,0.8,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ApplicationLifecycle2.apk,Lifecycle,config_FlowDroid_codeeliminationpc.xml,TRUE,TRUE,22051,1,0.666666667,0.8,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ApplicationLifecycle3.apk,Lifecycle,config_FlowDroid_codeeliminationpc.xml,TRUE,TRUE,14561,1,0.666666667,0.8,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/AsynchronousEventOrdering1.apk,Lifecycle,config_FlowDroid_codeeliminationpc.xml,TRUE,TRUE,12676,1,0.666666667,0.8,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/BroadcastReceiverLifecycle1.apk,Lifecycle,config_FlowDroid_codeeliminationpc.xml,TRUE,TRUE,12851,1,0.666666667,0.8,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/BroadcastReceiverLifecycle3.apk,Lifecycle,config_FlowDroid_codeeliminationpc.xml,TRUE,TRUE,12200,1,0.666666667,0.8,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/EventOrdering1.apk,Lifecycle,config_FlowDroid_codeeliminationpc.xml,TRUE,TRUE,16614,1,0.666666667,0.8,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/FragmentLifecycle1.apk,Lifecycle,config_FlowDroid_codeeliminationpc.xml,TRUE,TRUE,16206,1,0.666666667,0.8,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ServiceLifecycle1.apk,Lifecycle,config_FlowDroid_codeeliminationpc.xml,TRUE,TRUE,14892,1,0.666666667,0.8,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ServiceLifecycle2.apk,Lifecycle,config_FlowDroid_codeeliminationpc.xml,TRUE,TRUE,9861,1,0.666666667,0.8,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Native/NativeIDFunction.apk,Native,config_FlowDroid_codeeliminationpc.xml,TRUE,TRUE,16984,1,0.2,0.333333333,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Reflection/Reflection1.apk,Reflection,config_FlowDroid_codeeliminationpc.xml,TRUE,TRUE,17533,1,0.111111111,0.2,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Threading/AsyncTask1.apk,Threading,config_FlowDroid_codeeliminationpc.xml,TRUE,TRUE,13223,1,0.833333333,0.909090909,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Threading/Executor1.apk,Threading,config_FlowDroid_codeeliminationpc.xml,TRUE,TRUE,11856,1,0.833333333,0.909090909,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Threading/JavaThread1.apk,Threading,config_FlowDroid_codeeliminationpc.xml,TRUE,TRUE,12552,1,0.833333333,0.909090909,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Threading/JavaThread2.apk,Threading,config_FlowDroid_codeeliminationpc.xml,TRUE,TRUE,14974,1,0.833333333,0.909090909,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Threading/Looper1.apk,Threading,config_FlowDroid_codeeliminationpc.xml,TRUE,TRUE,15721,1,0.833333333,0.909090909,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/UnreachableBoth.apk,UnreachableCode,config_FlowDroid_codeeliminationpc.xml,TRUE,TRUE,8461,1,1,1,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/UnreachableSink1.apk,UnreachableCode,config_FlowDroid_codeeliminationpc.xml,TRUE,TRUE,10747,1,1,1,0.88172043,0.5125,0.648221344,1,1
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/AndroidSpecific/InactiveActivity.apk,AndroidSpecific,config_FlowDroid_codeeliminationrc.xml,FALSE,TRUE,10931,1,0.7,0.823529412,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/AndroidSpecific/Parcel1.apk,AndroidSpecific,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,15505,1,0.7,0.823529412,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/AndroidSpecific/PrivateDataLeak3.apk,AndroidSpecific,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,18334,1,0.7,0.823529412,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/AndroidSpecific/PublicAPIField1.apk,AndroidSpecific,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,21193,1,0.7,0.823529412,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/ArrayAccess4.apk,ArraysAndLists,config_FlowDroid_codeeliminationrc.xml,FALSE,TRUE,14389,0.444444444,1,0.615384615,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/Button5.apk,Callbacks,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,20556,0.866666667,0.928571429,0.896551724,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/MultiHandlers1.apk,Callbacks,config_FlowDroid_codeeliminationrc.xml,FALSE,TRUE,16787,0.866666667,0.928571429,0.896551724,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/MultiHandlers1.apk,Callbacks,config_FlowDroid_codeeliminationrc.xml,FALSE,TRUE,19087,0.866666667,0.928571429,0.896551724,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/Ordering1.apk,Callbacks,config_FlowDroid_codeeliminationrc.xml,FALSE,TRUE,15287,0.866666667,0.928571429,0.896551724,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/DynamicLoading/DynamicBoth1.apk,DynamicLoading,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,9867,0,0,0,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/DynamicLoading/DynamicSink1.apk,DynamicLoading,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,13882,0,0,0,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/DynamicLoading/DynamicSource1.apk,DynamicLoading,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,12061,0,0,0,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/IMEI1.apk,EmulatorDetection,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,19199,1,0.933333333,0.965517241,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/FieldAndObjectSensitivity/FieldSensitivity1.apk,FieldAndObjectSensitivity,config_FlowDroid_codeeliminationrc.xml,FALSE,TRUE,19367,1,1,1,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/FieldAndObjectSensitivity/FieldSensitivity2.apk,FieldAndObjectSensitivity,config_FlowDroid_codeeliminationrc.xml,FALSE,TRUE,15784,1,1,1,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/FieldAndObjectSensitivity/FieldSensitivity4.apk,FieldAndObjectSensitivity,config_FlowDroid_codeeliminationrc.xml,FALSE,TRUE,15101,1,1,1,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/FieldAndObjectSensitivity/ObjectSensitivity1.apk,FieldAndObjectSensitivity,config_FlowDroid_codeeliminationrc.xml,FALSE,TRUE,18121,1,1,1,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/FieldAndObjectSensitivity/ObjectSensitivity2.apk,FieldAndObjectSensitivity,config_FlowDroid_codeeliminationrc.xml,FALSE,TRUE,16652,1,1,1,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Clone1.apk,GeneralJava,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,16282,0.764705882,0.619047619,0.684210526,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Exceptions4.apk,GeneralJava,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,15106,0.764705882,0.619047619,0.684210526,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Exceptions5.apk,GeneralJava,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,12925,0.764705882,0.619047619,0.684210526,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Exceptions7.apk,GeneralJava,config_FlowDroid_codeeliminationrc.xml,FALSE,TRUE,13952,0.764705882,0.619047619,0.684210526,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Serialization1.apk,GeneralJava,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,16987,0.764705882,0.619047619,0.684210526,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StartProcessWithSecret1.apk,GeneralJava,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,13543,0.764705882,0.619047619,0.684210526,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StaticInitialization1.apk,GeneralJava,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,15678,0.764705882,0.619047619,0.684210526,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StaticInitialization3.apk,GeneralJava,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,11069,0.764705882,0.619047619,0.684210526,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StringFormatter1.apk,GeneralJava,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,14543,0.764705882,0.619047619,0.684210526,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/UnreachableCode.apk,GeneralJava,config_FlowDroid_codeeliminationrc.xml,FALSE,TRUE,13697,0.764705882,0.619047619,0.684210526,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/VirtualDispatch4.apk,GeneralJava,config_FlowDroid_codeeliminationrc.xml,FALSE,TRUE,14091,0.764705882,0.619047619,0.684210526,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ImplicitFlows/ImplicitFlow6.apk,ImplicitFlows,config_FlowDroid_codeeliminationrc.xml,FALSE,TRUE,13848,1,1,1,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Device_Id_leakage/DeviceId_Broadcast1.apk' | 'COMBINE,InterAppCommunication,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,11844,0,0,0,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Device_Id_leakage/DeviceId_contentProvider1.apk' | 'COMBINE,InterAppCommunication,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,14548,0,0,0,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Device_Id_leakage/DeviceId_OrderedIntent1.apk' | 'COMBINE,InterAppCommunication,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,12995,0,0,0,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Device_Id_leakage/DeviceId_Service1.apk' | 'COMBINE,InterAppCommunication,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,9378,0,0,0,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Location_leakage/Location1.apk' | 'COMBINE,InterAppCommunication,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,9814,0,0,0,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Location_leakage/Location_Broadcast1.apk' | 'COMBINE,InterAppCommunication,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,10728,0,0,0,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Location_leakage/Location_Service1.apk' | 'COMBINE,InterAppCommunication,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,10791,0,0,0,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Echoer.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/SendSMS.apk' | 'COMBINE,InterAppCommunication,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,16570,0,0,0,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Echoer.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/SendSMS.apk' | 'COMBINE,InterAppCommunication,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,25504,0,0,0,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Echoer.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/StartActivityForResult1.apk' | 'COMBINE,InterAppCommunication,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,8415,0,0,0,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Echoer.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/StartActivityForResult1.apk' | 'COMBINE,InterAppCommunication,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,24971,0,0,0,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication2.apk,InterComponentCommunication,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,19322,1,0.157894737,0.272727273,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication2.apk,InterComponentCommunication,config_FlowDroid_codeeliminationrc.xml,FALSE,TRUE,16212,1,0.157894737,0.272727273,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication3.apk,InterComponentCommunication,config_FlowDroid_codeeliminationrc.xml,FALSE,TRUE,18951,1,0.157894737,0.272727273,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication3.apk,InterComponentCommunication,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,13005,1,0.157894737,0.272727273,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication4.apk,InterComponentCommunication,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,13734,1,0.157894737,0.272727273,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication4.apk,InterComponentCommunication,config_FlowDroid_codeeliminationrc.xml,FALSE,TRUE,18795,1,0.157894737,0.272727273,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication5.apk,InterComponentCommunication,config_FlowDroid_codeeliminationrc.xml,FALSE,TRUE,11736,1,0.157894737,0.272727273,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication5.apk,InterComponentCommunication,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,17428,1,0.157894737,0.272727273,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication6.apk,InterComponentCommunication,config_FlowDroid_codeeliminationrc.xml,FALSE,TRUE,14621,1,0.157894737,0.272727273,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication6.apk,InterComponentCommunication,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,17434,1,0.157894737,0.272727273,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication7.apk,InterComponentCommunication,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,14966,1,0.157894737,0.272727273,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication7.apk,InterComponentCommunication,config_FlowDroid_codeeliminationrc.xml,FALSE,TRUE,12878,1,0.157894737,0.272727273,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication8.apk,InterComponentCommunication,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,14115,1,0.157894737,0.272727273,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication8.apk,InterComponentCommunication,config_FlowDroid_codeeliminationrc.xml,FALSE,TRUE,11822,1,0.157894737,0.272727273,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/BroadcastTaintAndLeak1.apk,InterComponentCommunication,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,13363,1,0.157894737,0.272727273,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ComponentNotInManifest1.apk,InterComponentCommunication,config_FlowDroid_codeeliminationrc.xml,FALSE,TRUE,13375,1,0.157894737,0.272727273,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ComponentNotInManifest1.apk,InterComponentCommunication,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,13024,1,0.157894737,0.272727273,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/EventOrdering1.apk,InterComponentCommunication,config_FlowDroid_codeeliminationrc.xml,FALSE,TRUE,13031,1,0.157894737,0.272727273,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/EventOrdering1.apk,InterComponentCommunication,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,13479,1,0.157894737,0.272727273,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/IntentSink2.apk,InterComponentCommunication,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,12716,1,0.157894737,0.272727273,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/IntentSource1.apk,InterComponentCommunication,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,8843,1,0.157894737,0.272727273,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ServiceCommunication1.apk,InterComponentCommunication,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,13400,1,0.157894737,0.272727273,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/SharedPreferences1.apk,InterComponentCommunication,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,15662,1,0.157894737,0.272727273,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/UnresolvableIntent1.apk,InterComponentCommunication,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,10313,1,0.157894737,0.272727273,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/UnresolvableIntent1.apk,InterComponentCommunication,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,14979,1,0.157894737,0.272727273,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ActivityEventSequence3.apk,Lifecycle,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,16578,1,0.625,0.769230769,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ActivityLifecycle1.apk,Lifecycle,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,20348,1,0.625,0.769230769,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ActivitySavedState1.apk,Lifecycle,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,10128,1,0.625,0.769230769,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/BroadcastReceiverLifecycle2.apk,Lifecycle,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,14959,1,0.625,0.769230769,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/FragmentLifecycle2.apk,Lifecycle,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,11868,1,0.625,0.769230769,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ServiceEventSequence1.apk,Lifecycle,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,15742,1,0.625,0.769230769,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ServiceEventSequence2.apk,Lifecycle,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,12888,1,0.625,0.769230769,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/ServiceEventSequence3.apk,Lifecycle,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,11689,1,0.625,0.769230769,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Lifecycle/SharedPreferenceChanged1.apk,Lifecycle,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,14620,1,0.625,0.769230769,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Native/JavaIDFunction.apk,Native,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,10140,1,0.2,0.333333333,0.880434783,0.50625,0.642857143,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Native/SinkInNativeCode.apk,Native,config_FlowDroid_codeeliminationrc.xml,TRUE,FALSE,10818,1,0.2,0.333333333,0.880434783,0.50625,0.642857143,0,0
