apk;generating_script;num_flows;time;total_TP;detected_TP;total_FP;detected_FP
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_34.xml;0;134324.03873396106;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_37.xml;0;3427921.3282290148;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_35.xml;0;55839.87495303154;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_38.xml;0;3505586.955580977;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_36.xml;0;1384612.7681420185;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_47.xml;0;7202829.524055007;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_42.xml;0;362564.921126992;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_39.xml;0;486192.5559740048;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_41.xml;0;2338918.629480002;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_3.xml;0;146983.46062199562;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_44.xml;0;1730646.799987997;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_45.xml;0;231272.8675410035;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_49.xml;0;62313.72573901899;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_51.xml;0;1979231.6687200218;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_4.xml;0;427833.27982298215;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_58.xml;0;1590875.9171019774;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_52.xml;0;71308.07499500224;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_55.xml;0;322396.78492600797;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_46.xml;0;7204360.169456981;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_43.xml;0;3179633.7213480147;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_48.xml;0;286541.2392420112;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_50.xml;0;1450146.3575219968;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_56.xml;0;227908.1582010258;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_57.xml;0;3716783.80424605;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_60.xml;0;309102.14218799956;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_69.xml;0;664221.0432019783;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_62.xml;0;856160.3784740437;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_67.xml;0;335361.3610449829;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_53.xml;0;1901064.4937480101;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_54.xml;0;4992567.348160025;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_61.xml;0;3001440.723025007;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_64.xml;0;3955341.524263029;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_72.xml;0;1826831.2946009682;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_6.xml;0;114686.10886202077;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_5.xml;0;576372.3487539974;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_66.xml;0;2518821.4606110123;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_63.xml;0;346539.1163820168;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_70.xml;0;219211.92143199733;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_68.xml;0;7204577.199456049;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_65.xml;0;5236319.910111022;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.github.yeriomin.workoutlog_2.apk;config_DroidSafe_11.xml;0;905276.4905580552;0;0;12;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.github.yeriomin.workoutlog_2.apk;config_DroidSafe_12.xml;0;62773.40183703927;0;0;12;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_7.xml;0;291007.7554839954;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_8.xml;0;742426.7984610051;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_76.xml;0;406084.67597700655;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_9.xml;0;60444.25797500298;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_DroidSafe_71.xml;0;3249133.1757290172;27;0;215;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.github.yeriomin.workoutlog_2.apk;config_DroidSafe_0.xml;0;205496.09597801464;0;0;12;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.github.yeriomin.workoutlog_2.apk;config_DroidSafe_10.xml;0;7203382.184882008;0;0;12;0
/home/asm140830/Documents/benchmarks/fossdroid/results/droidsafe/replication1/twoway/com.github.yeriomin.workoutlog_2.apk;config_DroidSafe_13.xml;0;174900.68720601266;0;0;12;0
