repetition,apk,config,num_flows,time,time_median,total_TP,detected_TP,median_TP,total_FP,detected_FP,median_FP,run_time,completed,aliasalgo,aplength,callbackanalyzer,codeelimination,cgalgo,dataflowsolver,implicit,maxcallbackspercomponent,maxcallbacksdepth,pathalgo,staticmode,taintwrapper,aliasflowins,analyzeframeworks,nocallbacks,noexceptions,nothischainreduction,onesourceatatime,onecomponentatatime,pathspecificresults,enablereflection,singlejoinpointabstraction
1,com.miqote.shanawp_10.apk,config_FlowDroid_2way_2.xml,0,31882.53826,32813.08004,0,0,0,0,0,0,16418690.64,1,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,com.notriddle.budget_44.apk,config_FlowDroid_2way_2.xml,0,33090.98666,38732.55857,0,0,0,0,0,0,16418690.64,1,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,com.nutomic.ensichat_17.apk,config_FlowDroid_2way_2.xml,0,444812.0699,489445.965,0,0,0,0,0,0,16418690.64,1,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,daniel_32.flexiblewallpaper_2.apk,config_FlowDroid_2way_2.xml,0,32832.75634,32832.75634,0,0,0,0,0,0,16418690.64,1,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,eu.kanade.tachiyomi_41.apk,config_FlowDroid_2way_2.xml,0,3418540.6,2931305.316,0,0,0,0,0,0,16418690.64,1,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,eu.polarclock_10.apk,config_FlowDroid_2way_2.xml,0,29557.90035,29557.90035,0,0,0,0,0,0,16418690.64,1,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,io.github.alketii.mightyknight_1.apk,config_FlowDroid_2way_2.xml,0,67165.78222,67165.78222,0,0,0,0,0,0,16418690.64,1,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,io.github.lonamiwebs.klooni_820.apk,config_FlowDroid_2way_2.xml,0,323222.162,323222.162,0,0,0,0,0,0,16418690.64,1,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,jackpal.androidterm_72.apk,config_FlowDroid_2way_2.xml,0,68257.88076,74124.63347,0,0,0,0,0,0,16418690.64,1,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,net.khertan.forrunners_101030.apk,config_FlowDroid_2way_2.xml,0,54329.02102,56334.95918,0,0,0,0,0,0,16418690.64,1,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,net.osmand.plus_355.apk,config_FlowDroid_2way_2.xml,0,1459246.087,1266059.162,0,0,0,0,0,0,16418690.64,1,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,net.tedstein.AndroSS_17.apk,config_FlowDroid_2way_2.xml,0,44459.53714,44459.53714,0,0,0,0,0,0,16418690.64,1,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,net.zygotelabs.locker_11.apk,config_FlowDroid_2way_2.xml,0,37923.63681,37923.63681,0,0,0,0,0,0,16418690.64,1,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,nya.miku.wishmaster_54.apk,config_FlowDroid_2way_2.xml,0,1251171.432,1251171.432,0,0,0,0,0,0,16418690.64,1,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,org.dnaq.dialer2_17.apk,config_FlowDroid_2way_2.xml,0,40041.04017,40365.85057,0,0,0,0,0,0,16418690.64,1,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,org.dyndns.sven_ola.debian_kit_6.apk,config_FlowDroid_2way_2.xml,0,35817.5926,35817.5926,0,0,0,0,0,0,16418690.64,1,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,org.jfedor.frozenbubble_54.apk,config_FlowDroid_2way_2.xml,0,103266.3211,96689.00983,0,0,0,0,0,0,16418690.64,1,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,org.jsl.wfwt_14.apk,config_FlowDroid_2way_2.xml,0,66632.8704,62898.81111,0,0,0,0,0,0,16418690.64,1,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,org.ninthfloor.copperpdf_4.apk,config_FlowDroid_2way_2.xml,0,28296.83469,31194.00397,0,0,0,0,0,0,16418690.64,1,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,org.tuxpaint_923.apk,config_FlowDroid_2way_2.xml,0,66736.21336,68002.3421,0,0,0,0,0,0,16418690.64,1,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_FlowDroid_2way_2.xml,0,187439.198,185710.5075,0,0,0,0,0,0,16418690.64,1,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,protect.budgetwatch_29.apk,config_FlowDroid_2way_2.xml,0,586479.3414,492968.1934,0,0,0,0,0,0,16418690.64,1,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,pt.isec.tp.am_4.apk,config_FlowDroid_2way_2.xml,0,55616.14504,51151.55627,0,0,0,0,0,0,16418690.64,1,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,ru.henridellal.dialer_10.apk,config_FlowDroid_2way_2.xml,0,39806.7678,44069.93282,0,0,0,0,0,0,16418690.64,1,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,trikita.talalarmo_19.apk,config_FlowDroid_2way_2.xml,0,262274.3785,275935.5448,0,0,0,0,0,0,16418690.64,1,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_FlowDroid_2way_2.xml,0,56916.01001,59336.28293,0,0,0,0,0,0,16418690.64,1,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,anupam.acrylic_17.apk,config_FlowDroid_2way_20.xml,0,113584.5594,104367.0819,0,0,0,0,0,0,46592552.15,1,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_2way_20.xml,0,7222859.844,7219621.17,0,0,0,0,0,0,46592552.15,0,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,com.github.yeriomin.workoutlog_2.apk,config_FlowDroid_2way_20.xml,0,150569.08,128337.4484,0,0,0,0,0,0,46592552.15,1,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,com.gitlab.ardash.appleflinger.android_1005006.apk,config_FlowDroid_2way_20.xml,0,316113.1893,294119.8055,0,0,0,0,0,0,46592552.15,1,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,com.miqote.shanawp_10.apk,config_FlowDroid_2way_20.xml,0,93260.64105,86733.16927,0,0,0,0,0,0,46592552.15,1,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,com.notriddle.budget_44.apk,config_FlowDroid_2way_20.xml,0,7221207.846,7221207.846,0,0,0,0,0,0,46592552.15,0,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,com.nutomic.ensichat_17.apk,config_FlowDroid_2way_20.xml,0,4512586.985,4120668.214,0,0,0,0,0,0,46592552.15,1,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,daniel_32.flexiblewallpaper_2.apk,config_FlowDroid_2way_20.xml,0,87678.00927,75904.26954,0,0,0,0,0,0,46592552.15,1,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,eu.kanade.tachiyomi_41.apk,config_FlowDroid_2way_20.xml,0,6943114.521,6087646.339,0,0,0,0,0,0,46592552.15,1,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,eu.polarclock_10.apk,config_FlowDroid_2way_20.xml,0,96654.5688,85119.99285,0,0,0,0,0,0,46592552.15,1,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,io.github.alketii.mightyknight_1.apk,config_FlowDroid_2way_20.xml,0,202460.8156,167410.3846,0,0,0,0,0,0,46592552.15,1,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,io.github.lonamiwebs.klooni_820.apk,config_FlowDroid_2way_20.xml,0,383527.2805,346208.4454,0,0,0,0,0,0,46592552.15,1,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,jackpal.androidterm_72.apk,config_FlowDroid_2way_20.xml,0,186431.6903,160472.031,0,0,0,0,0,0,46592552.15,1,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,net.khertan.forrunners_101030.apk,config_FlowDroid_2way_20.xml,0,154516.1648,133466.1986,0,0,0,0,0,0,46592552.15,1,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,net.osmand.plus_355.apk,config_FlowDroid_2way_20.xml,0,7442237.025,7398011.264,0,0,0,0,0,0,46592552.15,0,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,net.tedstein.AndroSS_17.apk,config_FlowDroid_2way_20.xml,0,119465.8136,95508.69998,0,0,0,0,0,0,46592552.15,1,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,net.zygotelabs.locker_11.apk,config_FlowDroid_2way_20.xml,0,130748.9574,109582.388,0,0,0,0,0,0,46592552.15,1,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,nya.miku.wishmaster_54.apk,config_FlowDroid_2way_20.xml,0,554201.8829,500433.2612,0,0,0,0,0,0,46592552.15,1,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,org.dnaq.dialer2_17.apk,config_FlowDroid_2way_20.xml,0,108207.2094,101884.1176,0,0,0,0,0,0,46592552.15,1,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,org.dyndns.sven_ola.debian_kit_6.apk,config_FlowDroid_2way_20.xml,0,112838.8901,107725.7244,0,0,0,0,0,0,46592552.15,1,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,org.jfedor.frozenbubble_54.apk,config_FlowDroid_2way_20.xml,0,297676.2019,266950.7296,0,0,0,0,0,0,46592552.15,1,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,org.jsl.wfwt_14.apk,config_FlowDroid_2way_20.xml,0,165263.8869,163665.0552,0,0,0,0,0,0,46592552.15,1,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,org.ninthfloor.copperpdf_4.apk,config_FlowDroid_2way_20.xml,0,86281.52986,81795.74492,0,0,0,0,0,0,46592552.15,1,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,org.tuxpaint_923.apk,config_FlowDroid_2way_20.xml,0,223239.1854,190482.2538,0,0,0,0,0,0,46592552.15,1,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_FlowDroid_2way_20.xml,0,371287.966,335894.1652,0,0,0,0,0,0,46592552.15,1,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,protect.budgetwatch_29.apk,config_FlowDroid_2way_20.xml,0,7229678.547,7225405.608,0,0,0,0,0,0,46592552.15,0,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,pt.isec.tp.am_4.apk,config_FlowDroid_2way_20.xml,0,139411.8852,130371.8287,0,0,0,0,0,0,46592552.15,1,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,ru.henridellal.dialer_10.apk,config_FlowDroid_2way_20.xml,1,554413.7696,458748.9766,7,0,0,32,1,1,46592552.15,1,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,trikita.talalarmo_19.apk,config_FlowDroid_2way_20.xml,0,1218088.513,1218088.513,0,0,0,0,0,0,46592552.15,1,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_FlowDroid_2way_20.xml,0,154945.6854,131342.8977,0,0,0,0,0,0,46592552.15,1,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,anupam.acrylic_17.apk,config_FlowDroid_2way_21.xml,0,130659.7226,109028.0162,0,0,0,0,0,0,9602862.636,1,NONE,10,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,50,50,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1,com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_2way_21.xml,9,360920.4976,360920.4976,27,0,0,207,8,9,9602862.636,1,NONE,10,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,50,50,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1,com.github.yeriomin.workoutlog_2.apk,config_FlowDroid_2way_21.xml,0,228562.1008,223793.9383,0,0,0,0,0,0,9602862.636,1,NONE,10,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,50,50,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1,com.gitlab.ardash.appleflinger.android_1005006.apk,config_FlowDroid_2way_21.xml,0,176776.2595,176776.2595,0,0,0,0,0,0,9602862.636,1,NONE,10,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,50,50,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1,com.miqote.shanawp_10.apk,config_FlowDroid_2way_21.xml,0,109279.153,90070.23586,0,0,0,0,0,0,9602862.636,1,NONE,10,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,50,50,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1,com.notriddle.budget_44.apk,config_FlowDroid_2way_21.xml,0,251917.6579,206015.5733,0,0,0,0,0,0,9602862.636,1,NONE,10,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,50,50,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1,com.nutomic.ensichat_17.apk,config_FlowDroid_2way_21.xml,0,410600.3108,392433.3561,0,0,0,0,0,0,9602862.636,1,NONE,10,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,50,50,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1,daniel_32.flexiblewallpaper_2.apk,config_FlowDroid_2way_21.xml,0,105681.9154,96519.91525,0,0,0,0,0,0,9602862.636,1,NONE,10,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,50,50,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1,eu.kanade.tachiyomi_41.apk,config_FlowDroid_2way_21.xml,3,1173335.638,1154700.551,0,0,0,0,0,0,9602862.636,1,NONE,10,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,50,50,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
