apk;config;--aliasalgo;--aplength;--callbackanalyzer;--codeelimination;--cgalgo;--dataflowsolver;--implicit;--maxcallbackspercomponent;--maxcallbacksdepth;--pathalgo;--staticmode;--taintwrapper;--aliasflowins;--nocallbacks;--noexceptions;--nothischainreduction;--onesourceatatime;--onecomponentatatime;--pathspecificresults;--enablereflection;--singlejoinpointabstraction;num_flows;time
com.bitstrips.imoji_10.75.0.3793-1075003793_minAPI19(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;440006.040679058
com.contextlogic.wish_4.37.1-1201_minAPI19(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;696763.014066033
com.creditkarma.mobile_5.3.2-342483_minAPI19(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;7211724.93941302
com.ebay.mobile_5.39.0.13-184_minAPI23(arm64-v8a,armeabi,armeabi-v7a,mips,x86,x86_64)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;243728.932269034
com.enflick.android.TextNow_20.2.0.1-13121_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;324006.871575955
com.expedia.bookings_20.5.0-20050001_minAPI24(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;308692.764815991
com.facebook.katana_256.0.0.39.117-196542507_minAPI28(arm64-v8a)(560,640dpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;245129.007183947
com.facebook.orca_250.0.0.12.117-196541016_minAPI28(arm64-v8a)(560,640,400,420,360,480dpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;205338.590012048
com.fitbit.FitbitMobile_3.14-20243460_minAPI24(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;416976.759724086
com.foxsports.android_4.14.0-4140013_minAPI23(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;305379.466908053
com.google.android.apps.adm_2.4.026-1-20000201_minAPI16(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;66865.0004359661
com.google.android.apps.classroom_6.1.062.03.40-200620340_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;269567.553011002
com.google.android.apps.googleassistant_0.1.187945513-35_minAPI21(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;39409.2198269209
com.google.android.apps.youtube.kids_4.56.1-105601144_minAPI17(arm64-v8a)(480dpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;983315.699892002
com.google.android.apps.youtube.music_3.51.54-35154240_minAPI21(arm64-v8a)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;999012.618698063
com.google.android.play.games_2020.01.15709_(292726199.292726199-000402)-157090042_minAPI16(arm64-v8a)(160dpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;185778.564146021
com.google.android.projection.gearhead_5.0.500214-release-50500214_minAPI21(arm64-v8a)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;133795.986625017
com.google.android.projection.gearhead_5.0.500214-release-50500214_minAPI21(arm64-v8a)(nodpi)_apkmirror.com(1).apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;136280.457508983
com.google.android.webview_80.0.3987.87-398708730_minAPI21(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;225474.436457036
com.hulu.plus_3.68.0.308260-308260_minAPI21(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;732053.519982961
com.instagram.android_127.0.0.30.121-196643814_minAPI23(arm64-v8a)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;1501883.51062289
com.intuit.turbo_3.26.4-1032604_minAPI23(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;350486.629192019
com.intuit.turbotax.mobile_5.10.0-5100_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;262832.448057015
com.mcdonalds.app_6.4.0-367_minAPI21(arm64-v8a,armeabi,armeabi-v7a,mips,mips64,x86,x86_64)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;393934.819348971
com.mercariapp.mercari_6.10.5-9021_minAPI21(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;214980.950393016
com.microsoft.appmanager_1.19122.149.0-174149_minAPI19(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;596874.526635976
com.microsoft.office.outlook_4.1.22-391_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;397896.786894067
com.netflix.mediaclient_6.26.1_build_15_31696-31696_minAPI21(armeabi-v7a)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;458979.422710952
com.particlenews.newsbreak_6.4.0-366_minAPI21(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;266755.162658053
com.paypal.android.p2pmobile_7.18.0-1150072802_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;550168.234365992
com.pinterest_7.43.0-7438120_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;427453.587381984
com.remind101_10.10.0.41766-200123184_minAPI19(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;432427.872477914
com.roku.remote_v6.2.2.333206-99_minAPI19(arm64-v8a,armeabi,armeabi-v7a,mips,mips64,x86,x86_64)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;222000.478758942
com.shopify.arrive_1.6.0-73_minAPI21(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;188523.366105976
com.snapchat.android_10.75.0.0-2012_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;280231.711470988
com.squareup.cash_3.7.1-3070100_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;451954.628149047
com.tubitv_3.6.1-344_minAPI16(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;281400.284886942
com.twitter.android_8.24.1-release.01-18241001_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;369881.466515013
com.ubercab_4.288.10001-56091_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;758049.873417011
com.venmo_7.34.0-1322_minAPI21(arm64-v8a,armeabi,armeabi-v7a,mips,x86,x86_64)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;368097.513622022
com.whatsapp_2.20.27-453166_minAPI15(arm64-v8a)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;2672160.47397198
com.yelp.android_10.28.0-21026803-21026803_minAPI21(arm64-v8a,armeabi,armeabi-v7a,mips,mips64,x86,x86_64)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;247429.423583089
gov.irs_5.4.5.1-68_minAPI21(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;354069.563633995
me.lyft.android_6.17.3.1580303339-1580303339_minAPI21(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;599811.606253963
tv.pluto.android_3.8.6-410400034_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;313583.495519008
tv.twitch.android.app_8.6.1-806010_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;161904.667472001
videoeditor.videorecorder.screenrecorder_1.2.2.2-31222_minAPI21(arm64-v8a)(nodpi)_apkmirror.com.apk;67;FLOWSENSITIVE;7;FAST;PROPAGATECONSTS;SPARK;CONTEXTFLOWSENSITIVE;ARRAYONLY;150;110;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;0;499409.524608986
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;68;FLOWSENSITIVE;10;DEFAULT;NONE;RTA;FLOWINSENSITIVE;ALL;200;110;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;0;2400688.59888706
com.audiomack_4.12.5-4846_minAPI16(arm64-v8a)(nodpi)_apkmirror.com.apk;68;FLOWSENSITIVE;10;DEFAULT;NONE;RTA;FLOWINSENSITIVE;ALL;200;110;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;0;1205819.1077119
com.azure.authenticator_6.2002.0898-20200898_minAPI19(nodpi)_apkmirror.com.apk;68;FLOWSENSITIVE;10;DEFAULT;NONE;RTA;FLOWINSENSITIVE;ALL;200;110;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;0;1044329.80774692
com.bitstrips.imoji_10.75.0.3793-1075003793_minAPI19(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk;68;FLOWSENSITIVE;10;DEFAULT;NONE;RTA;FLOWINSENSITIVE;ALL;200;110;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;0;997784.239570028
com.contextlogic.wish_4.37.1-1201_minAPI19(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;68;FLOWSENSITIVE;10;DEFAULT;NONE;RTA;FLOWINSENSITIVE;ALL;200;110;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;0;3198607.43336705
com.creditkarma.mobile_5.3.2-342483_minAPI19(nodpi)_apkmirror.com.apk;68;FLOWSENSITIVE;10;DEFAULT;NONE;RTA;FLOWINSENSITIVE;ALL;200;110;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;0;2977025.10163607
com.ebay.mobile_5.39.0.13-184_minAPI23(arm64-v8a,armeabi,armeabi-v7a,mips,x86,x86_64)(nodpi)_apkmirror.com.apk;68;FLOWSENSITIVE;10;DEFAULT;NONE;RTA;FLOWINSENSITIVE;ALL;200;110;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;0;934470.650632051
com.enflick.android.TextNow_20.2.0.1-13121_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;68;FLOWSENSITIVE;10;DEFAULT;NONE;RTA;FLOWINSENSITIVE;ALL;200;110;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;0;847122.51488003
com.expedia.bookings_20.5.0-20050001_minAPI24(nodpi)_apkmirror.com.apk;68;FLOWSENSITIVE;10;DEFAULT;NONE;RTA;FLOWINSENSITIVE;ALL;200;110;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;0;802479.819431901
com.facebook.katana_256.0.0.39.117-196542507_minAPI28(arm64-v8a)(560,640dpi)_apkmirror.com.apk;68;FLOWSENSITIVE;10;DEFAULT;NONE;RTA;FLOWINSENSITIVE;ALL;200;110;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;0;390874.555849005
com.facebook.orca_250.0.0.12.117-196541016_minAPI28(arm64-v8a)(560,640,400,420,360,480dpi)_apkmirror.com.apk;68;FLOWSENSITIVE;10;DEFAULT;NONE;RTA;FLOWINSENSITIVE;ALL;200;110;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;0;576038.767820923
com.fitbit.FitbitMobile_3.14-20243460_minAPI24(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;68;FLOWSENSITIVE;10;DEFAULT;NONE;RTA;FLOWINSENSITIVE;ALL;200;110;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;0;579907.114780974
com.foxsports.android_4.14.0-4140013_minAPI23(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk;68;FLOWSENSITIVE;10;DEFAULT;NONE;RTA;FLOWINSENSITIVE;ALL;200;110;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;0;948001.367291086
com.google.android.apps.adm_2.4.026-1-20000201_minAPI16(nodpi)_apkmirror.com.apk;68;FLOWSENSITIVE;10;DEFAULT;NONE;RTA;FLOWINSENSITIVE;ALL;200;110;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;0;147269.869304029
com.google.android.apps.classroom_6.1.062.03.40-200620340_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;68;FLOWSENSITIVE;10;DEFAULT;NONE;RTA;FLOWINSENSITIVE;ALL;200;110;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;0;4246717.70276292
com.google.android.apps.googleassistant_0.1.187945513-35_minAPI21(nodpi)_apkmirror.com.apk;68;FLOWSENSITIVE;10;DEFAULT;NONE;RTA;FLOWINSENSITIVE;ALL;200;110;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;0;111683.168558986
com.google.android.apps.youtube.kids_4.56.1-105601144_minAPI17(arm64-v8a)(480dpi)_apkmirror.com.apk;68;FLOWSENSITIVE;10;DEFAULT;NONE;RTA;FLOWINSENSITIVE;ALL;200;110;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;0;5814086.28776204
