apk,config,num_flows,total_apk_flows,time,aliasalgo,aplength,callbackanalyzer,codeelimination,cgalgo,dataflowsolver,implicit,maxcallbackspercomponent,maxcallbacksdepth,pathalgo,staticmode,taintwrapper,aliasflowins,nocallbacks,noexceptions,nothischainreduction,onesourceatatime,onecomponentatatime,pathspecificresults,enablereflection,singlejoinpointabstraction
./FlowDroid/2-way/com.nutomic.ensichat_17.apk,56,0,0,330859.6375,PTSBASED,3,DEFAULT,NONE,AUTO,FLOWINSENSITIVE,NONE,120,100,SOURCESONLY,CONTEXTFLOWSENSITIVE,NONE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/eu.kanade.tachiyomi_41.apk,56,1,733,1710250.945,PTSBASED,3,DEFAULT,NONE,AUTO,FLOWINSENSITIVE,NONE,120,100,SOURCESONLY,CONTEXTFLOWSENSITIVE,NONE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/com.notriddle.budget_44.apk,56,0,19,111232.4766,PTSBASED,3,DEFAULT,NONE,AUTO,FLOWINSENSITIVE,NONE,120,100,SOURCESONLY,CONTEXTFLOWSENSITIVE,NONE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/org.dnaq.dialer2_17.apk,56,3,594,129243.0494,PTSBASED,3,DEFAULT,NONE,AUTO,FLOWINSENSITIVE,NONE,120,100,SOURCESONLY,CONTEXTFLOWSENSITIVE,NONE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/net.osmand.plus_355.apk,56,0,33,969829.5836,PTSBASED,3,DEFAULT,NONE,AUTO,FLOWINSENSITIVE,NONE,120,100,SOURCESONLY,CONTEXTFLOWSENSITIVE,NONE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/org.zamedev.gloomydungeons2.opensource_1602221800.apk,56,1,76,344292.9065,PTSBASED,3,DEFAULT,NONE,AUTO,FLOWINSENSITIVE,NONE,120,100,SOURCESONLY,CONTEXTFLOWSENSITIVE,NONE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/io.github.alketii.mightyknight_1.apk,56,0,0,86042.19857,PTSBASED,3,DEFAULT,NONE,AUTO,FLOWINSENSITIVE,NONE,120,100,SOURCESONLY,CONTEXTFLOWSENSITIVE,NONE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/nya.miku.wishmaster_54.apk,56,0,494,7215462.326,PTSBASED,3,DEFAULT,NONE,AUTO,FLOWINSENSITIVE,NONE,120,100,SOURCESONLY,CONTEXTFLOWSENSITIVE,NONE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/uk.co.yahoo.p1rpp.calendartrigger_7.apk,56,0,829,7212116.805,PTSBASED,3,DEFAULT,NONE,AUTO,FLOWINSENSITIVE,NONE,120,100,SOURCESONLY,CONTEXTFLOWSENSITIVE,NONE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/protect.budgetwatch_29.apk,56,0,292,7215214.448,PTSBASED,3,DEFAULT,NONE,AUTO,FLOWINSENSITIVE,NONE,120,100,SOURCESONLY,CONTEXTFLOWSENSITIVE,NONE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/com.angrydoughnuts.android.alarmclock_15.apk,56,0,741,7203743.241,PTSBASED,3,DEFAULT,NONE,AUTO,FLOWINSENSITIVE,NONE,120,100,SOURCESONLY,CONTEXTFLOWSENSITIVE,NONE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
./FlowDroid/2-way/net.tedstein.AndroSS_17.apk,57,0,0,55795.32919,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/trikita.talalarmo_19.apk,57,0,22,125313.005,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/com.notriddle.budget_44.apk,57,0,19,51825.75667,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/com.github.yeriomin.workoutlog_2.apk,57,0,5,65458.42569,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/org.jsl.wfwt_14.apk,57,0,65,97636.59227,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/org.ninthfloor.copperpdf_4.apk,57,0,0,45717.37045,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/org.tuxpaint_923.apk,57,0,0,96552.86407,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/net.zygotelabs.locker_11.apk,57,0,0,56117.25555,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/com.miqote.shanawp_10.apk,57,0,0,42073.96046,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/daniel_32.flexiblewallpaper_2.apk,57,0,0,39302.11851,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/io.github.lonamiwebs.klooni_820.apk,57,0,0,401222.9199,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/ru.henridellal.dialer_10.apk,57,0,13,69406.48372,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/jackpal.androidterm_72.apk,57,0,0,112416.3232,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/net.khertan.forrunners_101030.apk,57,0,0,69721.22819,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/org.jfedor.frozenbubble_54.apk,57,0,26,132342.2711,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/com.nutomic.ensichat_17.apk,57,0,0,755085.4289,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/pt.isec.tp.am_4.apk,57,0,0,60585.85406,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/uk.co.yahoo.p1rpp.calendartrigger_7.apk,57,0,829,94993.04383,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/eu.polarclock_10.apk,57,0,0,42347.20729,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/org.dyndns.sven_ola.debian_kit_6.apk,57,0,0,44732.11785,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/com.angrydoughnuts.android.alarmclock_15.apk,57,0,741,87574.54935,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/anupam.acrylic_17.apk,57,0,0,50574.07359,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/com.materialos.cm.theme_5.apk,57,0,0,35851.01513,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/org.zamedev.gloomydungeons2.opensource_1602221800.apk,57,0,76,240248.2249,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/nya.miku.wishmaster_54.apk,57,0,494,1898298.988,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/net.osmand.plus_355.apk,57,0,33,1943106.599,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/org.dnaq.dialer2_17.apk,57,0,594,58672.56737,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/protect.budgetwatch_29.apk,57,0,292,714761.5607,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/io.github.alketii.mightyknight_1.apk,57,0,0,89196.36889,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/com.gitlab.ardash.appleflinger.android_1005006.apk,57,0,0,436754.4364,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/eu.kanade.tachiyomi_41.apk,57,0,733,4212227.409,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
./FlowDroid/2-way/trikita.talalarmo_19.apk,58,0,22,146567.6038,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/jackpal.androidterm_72.apk,58,0,0,84306.42568,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/com.notriddle.budget_44.apk,58,0,19,73142.0111,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/org.ninthfloor.copperpdf_4.apk,58,0,0,50040.89597,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/uk.co.yahoo.p1rpp.calendartrigger_7.apk,58,0,829,72586.69028,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/com.github.yeriomin.workoutlog_2.apk,58,0,5,99230.95239,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/eu.polarclock_10.apk,58,0,0,52327.35492,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/net.tedstein.AndroSS_17.apk,58,0,0,54696.77855,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/org.dyndns.sven_ola.debian_kit_6.apk,58,0,0,59897.29691,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/org.dnaq.dialer2_17.apk,58,3,594,92831.51519,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/org.tuxpaint_923.apk,58,0,0,107877.8767,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/org.jsl.wfwt_14.apk,58,0,65,72844.97577,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/ru.henridellal.dialer_10.apk,58,0,13,95521.43516,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/net.zygotelabs.locker_11.apk,58,0,0,67356.78569,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/daniel_32.flexiblewallpaper_2.apk,58,0,0,53388.80466,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/net.khertan.forrunners_101030.apk,58,0,0,90390.38113,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/com.materialos.cm.theme_5.apk,58,0,0,36254.33789,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/anupam.acrylic_17.apk,58,0,0,62165.25996,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/com.gitlab.ardash.appleflinger.android_1005006.apk,58,0,0,84238.93819,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/org.jfedor.frozenbubble_54.apk,58,0,26,163343.9451,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/io.github.alketii.mightyknight_1.apk,58,0,0,87556.21152,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/protect.budgetwatch_29.apk,58,0,292,166300.8064,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/com.angrydoughnuts.android.alarmclock_15.apk,58,3,741,243271.2299,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/org.zamedev.gloomydungeons2.opensource_1602221800.apk,58,0,76,206882.9529,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/com.nutomic.ensichat_17.apk,58,0,0,471653.6982,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/io.github.lonamiwebs.klooni_820.apk,58,0,0,97841.29825,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/com.miqote.shanawp_10.apk,58,0,0,51579.17417,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/pt.isec.tp.am_4.apk,58,0,0,60146.81408,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/eu.kanade.tachiyomi_41.apk,58,0,733,5886829.907,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/nya.miku.wishmaster_54.apk,58,0,494,7215630.973,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/net.osmand.plus_355.apk,58,0,33,7313222.61,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
./FlowDroid/2-way/org.ninthfloor.copperpdf_4.apk,59,0,0,56522.81328,NONE,7,FAST,NONE,GEOM,FLOWINSENSITIVE,ARRAYONLY,600,100,CONTEXTSENSITIVE,NONE,NONE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
./FlowDroid/2-way/trikita.talalarmo_19.apk,59,0,22,240808.5355,NONE,7,FAST,NONE,GEOM,FLOWINSENSITIVE,ARRAYONLY,600,100,CONTEXTSENSITIVE,NONE,NONE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
./FlowDroid/2-way/org.jsl.wfwt_14.apk,59,0,65,104837.1676,NONE,7,FAST,NONE,GEOM,FLOWINSENSITIVE,ARRAYONLY,600,100,CONTEXTSENSITIVE,NONE,NONE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
./FlowDroid/2-way/com.github.yeriomin.workoutlog_2.apk,59,0,5,139844.8017,NONE,7,FAST,NONE,GEOM,FLOWINSENSITIVE,ARRAYONLY,600,100,CONTEXTSENSITIVE,NONE,NONE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
./FlowDroid/2-way/uk.co.yahoo.p1rpp.calendartrigger_7.apk,59,30,829,268576.5637,NONE,7,FAST,NONE,GEOM,FLOWINSENSITIVE,ARRAYONLY,600,100,CONTEXTSENSITIVE,NONE,NONE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
./FlowDroid/2-way/org.dyndns.sven_ola.debian_kit_6.apk,59,0,0,82167.80996,NONE,7,FAST,NONE,GEOM,FLOWINSENSITIVE,ARRAYONLY,600,100,CONTEXTSENSITIVE,NONE,NONE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
./FlowDroid/2-way/com.notriddle.budget_44.apk,59,0,19,186130.3873,NONE,7,FAST,NONE,GEOM,FLOWINSENSITIVE,ARRAYONLY,600,100,CONTEXTSENSITIVE,NONE,NONE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
