repetition,apk,config,num_flows,time
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.expedia.bookings.apk,config_FlowDroid_aliasalgoptsbased.xml,0,188739.4888
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.google.android.apps.googleassistant.apk,config_FlowDroid_aliasalgoptsbased.xml,0,42036.85596
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.pinterest.apk,config_FlowDroid_aliasalgofs.xml,10,1015444.334
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.ebay.mobile.apk,config_FlowDroid_aliasalgoptsbased.xml,1,255539.5876
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.hulu.plus.apk,config_FlowDroid_aliasalgofs.xml,6,993862.8759
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.remind101.apk,config_FlowDroid_aliasalgofs.xml,22,990641.4244
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.google.android.apps.adm.apk,config_FlowDroid_aliasalgoptsbased.xml,0,49900.54837
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.subway.mobile.subwayapp03.apk,config_FlowDroid_aliasalgofs.xml,8,629569.3796
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/tv.pluto.android.apk,config_FlowDroid_aliasalgoptsbased.xml,12,359433.5817
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.tubitv.apk,config_FlowDroid_aliasalgoptsbased.xml,0,369910.0092
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.facebook.orca.apk,config_FlowDroid_aliasalgoptsbased.xml,0,175896.4014
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.yelp.android.apk,config_FlowDroid_aliasalgoptsbased.xml,0,388749.2334
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.bitstrips.imoji.apk,config_FlowDroid_aliasalgoptsbased.xml,0,355181.9211
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.fitbit.FitbitMobile.apk,config_FlowDroid_aliasalgoptsbased.xml,2,467799.2741
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.audible.application.apk,config_FlowDroid_aliasalgofs.xml,42,1190340.963
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.microsoft.appmanager.apk,config_FlowDroid_aliasalgoptsbased.xml,0,447063.8348
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/gov.irs.apk,config_FlowDroid_aliasalgoptsbased.xml,0,183616.2545
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.intuit.turbotax.mobile.apk,config_FlowDroid_aliasalgoptsbased.xml,0,190335.3375
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.google.android.projection.gearhead.apk,config_FlowDroid_aliasalgoptsbased.xml,0,53908.19751
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/gov.irs.apk,config_FlowDroid_aplength1.xml,6,577885.1673
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.creditkarma.mobile.apk,config_FlowDroid_aliasalgofs.xml,1,1263510.071
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.google.android.play.games.apk,config_FlowDroid_aliasalgoptsbased.xml,0,77645.7047
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.foxsports.android.apk,config_FlowDroid_aliasalgoptsbased.xml,4,169252.1679
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.audible.application.apk,config_FlowDroid_aliasalgoptsbased.xml,0,553552.0751
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.mercariapp.mercari.apk,config_FlowDroid_aliasalgoptsbased.xml,0,118672.1509
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.twitter.android.apk,config_FlowDroid_aliasalgoptsbased.xml,0,120511.1503
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.roku.remote.apk,config_FlowDroid_aliasalgoptsbased.xml,0,125587.7255
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/me.lyft.android.apk,config_FlowDroid_aliasalgofs.xml,11,851474.2438
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.mcdonalds.app.apk,config_FlowDroid_aliasalgoptsbased.xml,2,254174.1912
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.pinterest.apk,config_FlowDroid_aliasalgoptsbased.xml,0,511529.9073
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.snapchat.android.apk,config_FlowDroid_aliasalgoptsbased.xml,0,109865.4384
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.squareup.cash.apk,config_FlowDroid_aliasalgofs.xml,13,902508.8305
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.microsoft.office.outlook.apk,config_FlowDroid_aliasalgoptsbased.xml,0,154023.7137
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.google.android.apps.classroom.apk,config_FlowDroid_aliasalgoptsbased.xml,0,58902.05586
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/videoeditor.videorecorder.screenrecorder.apk,config_FlowDroid_aliasalgoptsbased.xml,0,415135.2683
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.remind101.apk,config_FlowDroid_aliasalgoptsbased.xml,10,216502.712
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.facebook.katana.apk,config_FlowDroid_aliasalgoptsbased.xml,0,70339.81304
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/tv.twitch.android.app.apk,config_FlowDroid_aliasalgoptsbased.xml,0,65820.69874
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.venmo.apk,config_FlowDroid_aliasalgoptsbased.xml,0,324630.2741
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.paypal.android.p2pmobile.apk,config_FlowDroid_aliasalgofs.xml,5,946820.9713
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.netflix.mediaclient.apk,config_FlowDroid_aliasalgoptsbased.xml,0,129004.1549
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.enflick.android.TextNow.apk,config_FlowDroid_aliasalgoptsbased.xml,0,153531.1403
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.particlenews.newsbreak.apk,config_FlowDroid_aliasalgoptsbased.xml,4,147632.2677
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.intuit.turbo.apk,config_FlowDroid_aliasalgoptsbased.xml,11,195982.2744
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/videoeditor.videorecorder.screenrecorder.apk,config_FlowDroid_aliasalgofs.xml,22,1497125.877
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.creditkarma.mobile.apk,config_FlowDroid_aliasalgoptsbased.xml,0,539926.9685
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.google.android.apps.youtube.kids.apk,config_FlowDroid_aliasalgoptsbased.xml,0,374110.6204
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.google.android.apps.youtube.music.apk,config_FlowDroid_aliasalgoptsbased.xml,0,522800.6584
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.hulu.plus.apk,config_FlowDroid_aliasalgoptsbased.xml,0,584804.1925
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.ubercab.apk,config_FlowDroid_aliasalgoptsbased.xml,0,487071.6634
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.contextlogic.wish.apk,config_FlowDroid_aliasalgofs.xml,10,1524829.703
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.google.android.webview.apk,config_FlowDroid_aliasalgolazy.xml,0,140257.6262
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.shopify.arrive.apk,config_FlowDroid_aliasalgolazy.xml,0,149991.1233
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.google.android.apps.googleassistant.apk,config_FlowDroid_aliasalgolazy.xml,0,26792.53605
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.audiomack.apk,config_FlowDroid_aliasalgoptsbased.xml,0,388732.4743
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.expedia.bookings.apk,config_FlowDroid_aliasalgolazy.xml,0,145875.8837
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.subway.mobile.subwayapp03.apk,config_FlowDroid_aliasalgoptsbased.xml,0,386138.374
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/me.lyft.android.apk,config_FlowDroid_aliasalgoptsbased.xml,0,410177.44
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.ebay.mobile.apk,config_FlowDroid_aliasalgolazy.xml,0,198945.0252
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.google.android.apps.adm.apk,config_FlowDroid_aliasalgolazy.xml,0,36529.30852
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.instagram.android.apk,config_FlowDroid_aliasalgofs.xml,2,1409136.316
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.azure.authenticator.apk,config_FlowDroid_aliasalgofs.xml,35,1614370.479
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.facebook.orca.apk,config_FlowDroid_aliasalgolazy.xml,0,90504.36223
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.paypal.android.p2pmobile.apk,config_FlowDroid_aliasalgoptsbased.xml,0,439832.1687
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.yelp.android.apk,config_FlowDroid_aliasalgolazy.xml,0,205897.9948
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/gov.irs.apk,config_FlowDroid_aliasalgolazy.xml,0,139734.4219
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.squareup.cash.apk,config_FlowDroid_aliasalgoptsbased.xml,0,507555.0959
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.google.android.projection.gearhead.apk,config_FlowDroid_aliasalgolazy.xml,0,44758.96539
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.microsoft.appmanager.apk,config_FlowDroid_aliasalgolazy.xml,0,314762.0254
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.intuit.turbotax.mobile.apk,config_FlowDroid_aliasalgolazy.xml,0,163785.0225
